Date,Close,High,Low,Open,Volume
2018-01-02,99.45980834960938,100.26823476750509,99.12692972898947,100.25237994928047,16238200
2018-01-03,99.9353256225586,100.02250896091563,99.45978398860018,99.86399709854281,8605100
2018-01-04,99.91950225830078,99.99083684729241,99.3647045521058,99.5866236345838,9217900
2018-01-05,99.63421630859375,100.00672608211917,99.35681734325905,99.76103071951472,10915400
2018-01-08,99.57080841064453,99.88783838889816,99.20622605204822,99.85613478638841,8850600
2018-01-09,98.23926544189453,98.93673244795569,98.12830588126526,98.92087762681291,16226400
2018-01-10,98.12040710449219,98.22343927826769,97.21687559032564,97.33575654204971,14302600
2018-01-11,98.52460479736328,98.74652394800091,97.73203294688984,97.89055094509054,12511000
2018-01-12,98.69107055664062,98.90506839973742,98.20760716163869,98.35819174165111,9987100
2018-01-16,99.10313415527344,99.29334960885616,98.72269720126775,99.2061662662057,9125900
2018-01-17,98.96839904785156,99.5786764031837,98.75440137031671,99.13483832657852,8327000
2018-01-18,98.0490493774414,98.49288761752022,97.91431363268069,98.2234161279988,10843900
2018-01-19,97.53385925292969,97.93014505330315,97.47045812046942,97.80333674154119,11374300
2018-01-22,97.62895202636719,98.04901392984027,97.4783615149937,97.84294365851449,8984700
2018-01-23,98.0490493774414,98.43740783751038,97.6765396915856,98.12830534219226,12325700
2018-01-24,97.51799011230469,97.58931863898917,97.121704394706,97.36739960462833,9038900
2018-01-25,98.31849670410156,98.39775264449995,97.32778233202009,97.61310855492681,12173300
2018-01-26,97.95391845703125,98.20754716704819,97.56556007679005,98.18376494035314,6462900
2018-01-29,97.27229309082031,97.46250853860992,96.93148713815887,97.46250853860992,12223000
2018-01-30,96.70169067382812,96.9870170163827,96.45598929466863,96.91568240732246,12064400
2018-01-31,97.27229309082031,97.43080495617164,96.64616094305441,97.38325260593426,18045100
2018-02-01,95.86255645751953,97.3159836181024,95.80696118107579,97.27627616888869,18632800
2018-02-02,94.97306823730469,95.51313943981303,94.70302960633403,95.4257745350372,23944400
2018-02-05,95.87057495117188,96.75216220589537,94.22653500090502,94.64747185849751,28606200
2018-02-06,95.27486419677734,95.99760907830229,95.08425262581477,95.64020556588582,10935400
2018-02-07,94.36944580078125,95.56872256496283,94.16294641039153,95.4098745494968,16271100
2018-02-08,94.26622009277344,94.65538721317931,93.59907039835839,93.72614883898358,15155100
2018-02-09,93.67051696777344,94.58386715060892,93.55138249105497,93.80553321365315,15661600
2018-02-12,94.08351135253906,94.75066079879133,93.86907413804127,94.16293231867041,10944600
2018-02-13,94.50445556640625,94.5203433965757,94.02792367166323,94.20265344693642,8157600
2018-02-14,93.4560546875,94.147029664368,93.29721279047354,94.08349048178545,12043300
2018-02-15,93.7738037109375,94.35358851383708,93.71026448826258,93.8691125449499,8222400
2018-02-16,94.2820816040039,94.67919255645583,93.98821731779387,94.54417628688591,8454100
2018-02-20,93.86911010742188,94.12326093208817,93.54347614424405,93.94058718649976,8268800
2018-02-21,92.71747589111328,93.94852243225004,92.53480822181928,93.90880890791671,12054300
2018-02-22,92.99549102783203,93.44820357939977,92.92401392564908,93.11462559090587,9317900
2018-02-23,93.8214340209961,93.96439421018141,93.49580618194938,93.62287853931831,9072900
2018-02-26,93.85320281982422,94.44093140333842,93.74995615163341,94.25825769561214,8771600
2018-02-27,93.71817016601562,94.24235945004749,93.13044774466613,94.13116282602118,12525700
2018-02-28,94.31385040283203,94.37738960894609,93.91673945376748,94.09146924086502,9311600
2018-03-01,94.95771026611328,95.19645987171694,94.02659773323744,94.2494274602517,12287700
2018-03-02,94.18571472167969,94.64729383196345,94.00267870764935,94.58362649158256,10064300
2018-03-05,93.93107604980469,94.54386373618301,93.61274533612209,94.50407012010268,5658200
2018-03-06,94.01861572265625,94.44836126886536,94.00270191945735,94.19369791611031,5452000
2018-03-07,93.91515350341797,94.44835390799783,93.8753598910422,94.36081281809334,4461800
2018-03-08,94.45632934570312,94.69507284417881,94.1141248667329,94.15391241398528,7086700
2018-03-09,93.83557891845703,94.12206987533536,93.58090949607059,93.89924020240042,6570400
2018-03-12,94.37671661376953,94.43243009384972,94.05839203512477,94.15388698005734,5801300
2018-03-13,94.85421752929688,94.99746602122367,94.05839392340403,94.15388887025372,7455300
2018-03-14,95.68981170654297,95.81714637530229,94.99744917803058,95.02132291051015,10175000
2018-03-15,95.68981170654297,95.888767572741,95.44310837538579,95.63410430687357,6757900
2018-03-16,95.34761047363281,95.50677881475663,95.14070073764894,95.33965661031516,6084300
2018-03-19,95.04521942138672,95.47496492396478,94.8621773090904,94.87013724570832,8491200
2018-03-20,94.66322326660156,94.87809905796477,94.56772831190925,94.63139566280597,5446000
2018-03-21,94.76665496826172,95.0372320185465,93.994705274042,94.43241058673902,9742400
2018-03-22,95.70572662353516,96.15138579782909,95.23618764634614,95.74551415172517,12136600
2018-03-23,95.63411712646484,95.74553194073862,95.19641780514704,95.24416527650665,7250400
2018-03-26,95.26803588867188,95.85694361218953,95.23620221825851,95.49882544542989,8237900
2018-03-27,96.28672790527344,96.39018889377446,95.34765549996163,95.3635753774176,9168500
2018-03-28,96.54133605957031,96.80395924243483,96.25483914583644,96.65275085139452,7412500
2018-03-29,97.01089477539062,97.321265483168,96.70052406761324,96.72439780334196,9694300
2018-04-02,97.20230102539062,97.5851155301928,96.62808839513256,96.77961393932851,12036500
2018-04-03,96.45262908935547,96.88329311252271,96.36490089474937,96.78758796805333,9855000
2018-04-04,96.25324249267578,96.8673337355656,96.181462117225,96.77960554591996,6654300
2018-04-05,95.53547668457031,95.91828510168803,95.51952278448952,95.78270737415176,7603700
2018-04-06,96.58020782470703,96.62008648029324,95.87838851264122,96.22930121098841,8831200
2018-04-09,96.73979187011719,96.73979187011719,95.98213941501362,96.2134224117526,6307500
2018-04-10,96.56425476074219,96.80350842735977,96.32499500949636,96.65995379353792,6046000
2018-04-11,96.90716552734375,97.21022252750433,96.71575534180656,97.1783208299148,5901300
2018-04-12,96.19743347167969,96.55631716016653,96.02995401141045,96.53239239221817,6622800
2018-04-13,96.42072296142578,96.60415020747597,96.1017119124254,96.11765972679207,4964000
2018-04-16,96.45262908935547,96.47655385431533,95.84650867697603,95.88638734166243,4491300
2018-04-17,96.71582794189453,96.96306476264597,96.35694422271156,96.43669548423765,5590400
2018-04-18,95.9422607421875,96.77168139469862,95.92630683465867,96.73180879514241,8138400
