Date,Close,High,Low,Open,Volume,"('Close', 'QQQ')","('High', 'QQQ')","('Low', 'QQQ')","('Open', 'QQQ')","('Volume', 'QQQ')","('Close', 'QQQ').1","('High', 'QQQ').1","('Low', 'QQQ').1","('Open', 'QQQ').1","('Volume', 'QQQ').1","('Close', 'QQQ')","('High', 'QQQ')","('Low', 'QQQ')","('Open', 'QQQ')","('Volume', 'QQQ')"
2018-05-03,153.60830688476562,154.17792107553498,151.15892675155803,152.84880681081412,60337100.0,,,,,,,,,,,,,,,
2018-05-04,156.52284240722656,156.88360813869977,152.82978861052226,152.94372301776755,41543200.0,,,,,,,,,,,,,,,
2018-05-07,157.82351684570312,158.33617106053984,157.1304652492687,157.25388817476556,32500200.0,,,,,,,,,,,,,,,
2018-05-08,157.66212463378906,158.0038844511026,156.51337879820295,157.4912302388735,26040200.0,,,,,,,,,,,,,,,
2018-05-09,159.38043212890625,159.4943520304696,157.38674693402376,157.94687243171552,29122700.0,,,,,,,,,,,,,,,
2018-05-10,161.0323486328125,161.1462830347706,159.76968311750747,159.89310601702218,27067600.0,,,,,,,,,,,,,,,
2018-05-11,160.8804473876953,161.26019006720205,160.17790749572774,160.84246442799184,24688800.0,,,,,,,,,,,,,,,
2018-05-14,161.1558074951172,162.1716419243376,160.88998464165482,161.25075043689333,21821700.0,,,,,,,,,,,,,,,
2018-05-15,159.37094116210938,159.96904966291956,158.52600136055068,159.88360973030527,49361600.0,,,,,,,,,,,,,,,
2018-05-16,160.42478942871094,160.79504372829416,159.50389792964972,159.57984938677694,22941200.0,,,,,,,,,,,,,,,
2018-05-17,159.8076934814453,161.02288774481733,159.0292019606479,159.864653449063,27480200.0,,,,,,,,,,,,,,,
2018-05-18,158.981689453125,159.7411747377838,158.74434668010582,159.1905377660289,26217900.0,,,,,,,,,,,,,,,
2018-05-21,159.87411499023438,160.91842917466076,159.19056652156544,160.21588922456883,22954600.0,,,,,,,,,,,,,,,
2018-05-22,159.66525268554688,160.87095825044787,159.38045289453206,160.60513545466347,19477700.0,,,,,,,,,,,,,,,
2018-05-23,161.01339721679688,161.0323742149248,158.43110581810473,158.45008281623265,26557800.0,,,,,,,,,,,,,,,
2018-05-24,160.9658966064453,161.25071087563836,159.34246541242376,160.9658966064453,27696500.0,,,,,,,,,,,,,,,
2018-05-25,161.1273193359375,161.706436484372,160.64314512446273,160.94693644746897,27460500.0,,,,,,,,,,,,,,,
2018-05-29,160.415283203125,161.3171831166802,159.45642332458323,160.39629171937693,41220500.0,,,,,,,,,,,,,,,
2018-05-30,161.56399536132812,161.84880963884973,160.6526070567661,160.99438129254085,22665800.0,,,,,,,,,,,,,,,
2018-05-31,161.4595947265625,162.53237451654763,161.04186900886603,161.56401166972924,35670900.0,,,,,,,,,,,,,,,
2018-06-01,163.99441528320312,164.0893437282254,162.21908097482293,162.2665524404628,45543300.0,,,,,,,,,,,,,,,
2018-06-04,165.4754180908203,165.51338656831763,164.30769546488318,164.41211239956485,20459600.0,,,,,,,,,,,,,,,
2018-06-05,165.98805236816406,166.26337812056613,165.25704699524425,165.86464396635867,24779300.0,,,,,,,,,,,,,,,
2018-06-06,166.95645141601562,166.98493139850646,165.32353148400634,166.1589829337574,25036600.0,,,,,,,,,,,,,,,
2018-06-07,165.5988006591797,167.02285736627636,164.76336390833566,166.9848888947055,39600300.0,,,,,,,,,,,,,,,
2018-06-08,165.60833740234375,166.02606310604946,164.41212025332163,164.8203574587638,31780300.0,,,,,,,,,,,,,,,
2018-06-11,166.05453491210938,166.46275761119756,165.45642636704363,165.48490634668903,22319700.0,,,,,,,,,,,,,,,
2018-06-12,166.9279022216797,167.08929355096396,166.10195409938623,166.28232241829105,22511800.0,,,,,,,,,,,,,,,
2018-06-13,166.91842651367188,168.17158877845188,166.54815789393268,167.18424925123892,37858600.0,,,,,,,,,,,,,,,
2018-06-14,168.60833740234375,168.88364868698525,167.56402324765787,167.6874461440086,35916000.0,,,,,,,,,,,,,,,
2018-06-15,168.0196990966797,168.35198478779944,167.19375084640137,167.97222764276916,49615700.0,,,,,,,,,,,,,,,
2018-06-18,167.92269897460938,168.06540367674748,166.43851200331838,166.96178677326424,31633200.0,,,,,,,,,,,,,,,
2018-06-19,167.44696044921875,167.48501018899896,165.2682535446048,165.80103700509062,38236000.0,,,,,,,,,,,,,,,
2018-06-20,168.63624572753906,169.33076611619538,168.06539790406666,168.21762592596107,33038000.0,,,,,,,,,,,,,,,
2018-06-21,167.17108154296875,169.23562497810494,166.8475933853099,169.06436483378408,43469400.0,,,,,,,,,,,,,,,
2018-06-22,166.800048828125,167.79901077096957,166.20066004860738,167.73242008283626,30073200.0,,,,,,,,,,,,,,,
2018-06-25,163.04202270507812,165.5347098929105,161.557835480855,165.2873356773625,77799700.0,,,,,,,,,,,,,,,
2018-06-26,163.70797729492188,164.6498572967393,163.041983352823,163.64137209380692,39008100.0,,,,,,,,,,,,,,,
2018-06-27,161.48165893554688,165.14456701400863,161.36749519858014,164.4024736892038,52843500.0,,,,,,,,,,,,,,,
2018-06-28,162.8706817626953,163.42249724432557,160.9488436393979,161.28184049603504,46407700.0,,,,,,,,,,,,,,,
2018-06-29,163.30833435058594,164.5166203379353,163.07048357843698,163.65084004317083,36408500.0,,,,,,,,,,,,,,,
2018-07-02,164.4025115966797,164.45008467047194,161.42461428790406,161.77662890289173,31770000.0,,,,,,,,,,,,,,,
2018-07-03,162.4996795654297,165.02089239525947,162.3379427534464,165.02089239525947,25512700.0,,,,,,,,,,,,,,,
2018-07-05,164.51661682128906,164.64981267015497,162.71846560296976,163.55570494856053,31626200.0,,,,,,,,,,,,,,,
2018-07-06,167.075927734375,167.1996148041911,164.59276463519973,164.89722064789729,37005600.0,,,,,,,,,,,,,,,
2018-07-09,168.5791473388672,168.6171970819828,167.27572950754654,167.94170889153293,27362100.0,,,,,,,,,,,,,,,
2018-07-10,168.7028350830078,169.08339058473092,168.1224785066599,168.89311283386937,23902500.0,,,,,,,,,,,,,,,
2018-07-11,167.84658813476562,168.46500906267272,167.2567226650898,167.38039523686004,30280600.0,,,,,,,,,,,,,,,
2018-07-12,170.7388458251953,170.7388458251953,168.47450128297294,168.58866503560176,27930100.0,,,,,,,,,,,,,,,
2018-07-13,170.88150024414062,171.15740073758033,170.25357075488824,170.72927227391128,28049800.0,,,,,,,,,,,,,,,
2018-07-16,170.4724578857422,171.2050425842272,170.18704847345563,170.91961865467658,21405300.0,,,,,,,,,,,,,,,
2018-07-17,171.50946044921875,171.87098379668626,168.66475962978737,168.66475962978737,31034100.0,,,,,,,,,,,,,,,
2018-07-18,171.1859893798828,171.67121435557232,170.66272917692228,171.5284951497321,23220800.0,,,,,,,,,,,,,,,
2018-07-19,170.3297576904297,171.13845642602922,170.12997109653818,170.5676085518102,31094100.0,,,,,,,,,,,,,,,
2018-07-20,170.29165649414062,171.4143052524112,170.10136424871297,170.84347206790855,35897300.0,,,,,,,,,,,,,,,
2018-07-23,170.83399963378906,170.91011365118115,169.10245291922834,169.78746455849273,22184700.0,,,,,,,,,,,,,,,
2018-07-24,171.5380096435547,173.2029653384808,170.83396600920034,172.59406783645542,36900300.0,,,,,,,,,,,,,,,
2018-07-25,173.935546875,174.04018729457036,171.52848332787144,171.61412065237832,35026600.0,,,,,,,,,,,,,,,
2018-07-26,171.30015563964844,172.12787180990094,171.07181363666854,171.57605619064552,40873500.0,,,,,,,,,,,,,,,
2018-07-27,168.9882354736328,172.4989156819913,168.01781464061128,172.38475194099135,59456100.0,,,,,,,,,,,,,,,
2018-07-30,166.6002197265625,169.09289153676497,165.80104449970906,168.997759924384,60193000.0,,,,,,,,,,,,,,,
2018-07-31,167.87510681152344,168.5220685945954,166.32432932800285,167.2567004828956,47285100.0,,,,,,,,,,,,,,,
2018-08-01,168.5125732421875,169.01681590578653,167.54215218239193,168.26521357312942,37101900.0,,,,,,,,,,,,,,,
2018-08-02,170.80540466308594,171.00520571019754,167.2471516911836,167.3232656844995,47178200.0,,,,,,,,,,,,,,,
2018-08-03,171.32867431640625,171.33818312132206,170.3772712034879,171.12887327509927,28934400.0,,,,,,,,,,,,,,,
2018-08-06,172.33717346191406,172.38474652492306,171.00521480122617,171.21452466465718,24808800.0,,,,,,,,,,,,,,,
2018-08-07,172.96511840820312,173.2885920377655,172.45135250971046,172.82239920650542,29895700.0,,,,,,,,,,,,,,,
2018-08-08,173.17446899414062,173.48843389095737,172.26111524728591,172.7273081881227,22680700.0,,,,,,,,,,,,,,,
2018-08-09,173.06979370117188,173.7548053015407,172.81291072171766,173.06979370117188,18852900.0,,,,,,,,,,,,,,,
2018-08-10,171.7473602294922,172.4133397618649,171.10039831428367,171.89957375313094,33818500.0,,,,,,,,,,,,,,,
2018-08-13,171.55703735351562,173.16489661726288,171.48092335306575,172.06127990389257,26089200.0,,,,,,,,,,,,,,,
2018-08-14,172.632080078125,172.83188110570842,171.29059829690928,172.21346041443286,20913000.0,,,,,,,,,,,,,,,
2018-08-15,170.52001953125,171.80441986951,169.4639612247789,171.26211298798503,58528000.0,,,,,,,,,,,,,,,
2018-08-16,171.0813751220703,172.1945154150332,170.74837810810286,171.8329774589845,27711800.0,,,,,,,,,,,,,,,
2018-08-17,171.11941528320312,171.54754390769506,169.60668736860853,170.6342047777474,36092600.0,,,,,,,,,,,,,,,
2018-08-20,170.96717834472656,171.56656709813248,170.3011989060883,171.49996189563717,24939000.0,,,,,,,,,,,,,,,
2018-08-21,171.59510803222656,172.62262538778035,171.3762893275223,171.48094427625267,26258700.0,,,,,,,,,,,,,,,
2018-08-22,172.26107788085938,172.46087895995345,171.01474188998637,171.23356058250872,18042400.0,,,,,,,,,,,,,,,
2018-08-23,172.0137481689453,173.20300249185385,171.72832422799434,171.95666628420804,25776200.0,,,,,,,,,,,,,,,
2018-08-24,173.61204528808594,173.75476447303072,172.5464783900139,172.5845281289764,23136100.0,,,,,,,,,,,,,,,
2018-08-27,175.3816680908203,175.3816680908203,174.21144618170746,174.48734673105915,29343600.0,,,,,,,,,,,,,,,
2018-08-28,175.63856506347656,176.02864390343962,175.26751835448457,175.84787495237077,20277000.0,,,,,,,,,,,,,,,
2018-08-29,177.66510009765625,177.76023174012502,175.87645681896043,175.94304751696205,29175600.0,,,,,,,,,,,,,,,
2018-08-30,177.3511505126953,178.40720910101268,176.76127040245956,177.32260956576243,29315500.0,,,,,,,,,,,,,,,
2018-08-31,177.5794219970703,178.08366458996795,176.9419835214688,177.1322612800083,28653200.0,,,,,,,,,,,,,,,
2018-09-04,176.81832885742188,177.34158911704515,175.8669254511775,177.03714757602418,29063500.0,,,,,,,,,,,,,,,
2018-09-05,174.53494262695312,176.53289547999546,173.9355683848509,176.50435454071743,42623300.0,,,,,,,,,,,,,,,
2018-09-06,172.9746551513672,174.8203801268978,171.80443299820888,174.611070211079,46091400.0,,,,,,,,,,,,,,,
2018-09-07,172.30865478515625,173.7928416322853,171.6712163068258,171.72829818290575,46629500.0,,,,,,,,,,,,,,,
2018-09-10,172.88905334472656,173.3932960621543,171.9471586090374,173.29814990075562,26132000.0,,,,,,,,,,,,,,,
2018-09-11,174.22097778320312,174.5064016932559,171.74733776969308,172.194498508081,30116500.0,,,,,,,,,,,,,,,
2018-09-12,173.70726013183594,174.08781574105348,172.21354960526187,173.96414315255404,36204000.0,,,,,,,,,,,,,,,
2018-09-13,175.56243896484375,175.89543590622063,174.71569066073317,174.79180466211247,31133200.0,,,,,,,,,,,,,,,
2018-09-14,175.0487060546875,175.96204513299534,174.3541711628605,175.6861445515152,31224100.0,,,,,,,,,,,,,,,
2018-09-17,172.5275421142578,174.87751039612044,172.3658052286046,174.75382327056928,33071200.0,,,,,,,,,,,,,,,
2018-09-18,173.95452880859375,174.80127693573831,172.5845061046164,172.6701434115587,31877300.0,,,,,,,,,,,,,,,
2018-09-19,173.82135009765625,174.3921977863372,172.68917804270356,173.98308688875522,31843400.0,,,,,,,,,,,,,,,
2018-09-20,175.74327087402344,175.98112176958514,174.6015894787805,175.02020937773176,33295800.0,,,,,,,,,,,,,,,
2018-09-21,174.78233337402344,176.46630702025925,174.5635001291109,176.21894735062517,38605400.0,,,,,,,,,,,,,,,
2018-09-24,175.2683563232422,175.3350813691236,172.799791406542,173.51462781786796,34945600.0,,,,,,,,,,,,,,,
2018-09-25,175.50668334960938,175.64011893465124,174.59168609261656,175.19215349699897,25277500.0,,,,,,,,,,,,,,,
2018-09-26,175.63058471679688,177.2699444232146,175.2874625795609,175.65917701628427,36210600.0,,,,,,,,,,,,,,,
2018-09-27,177.11744689941406,177.74650659066538,176.25010834420883,176.34542570714547,33113300.0,,,,,,,,,,,,,,,
2018-09-28,177.07925415039062,177.54628580115047,176.2977073039364,176.62176295872516,28076800.0,,,,,,,,,,,,,,,
2018-10-01,177.44149780273438,178.7377353688669,176.99353238730265,178.10867569484952,27371300.0,,,,,,,,,,,,,,,
2018-10-02,177.0411834716797,178.4041314968541,176.63135083531648,177.2889882371514,25618600.0,,,,,,,,,,,,,,,
2018-10-03,177.2318115234375,178.20399333541255,176.95541444747917,177.78462021874145,29128700.0,,,,,,,,,,,,,,,
2018-10-04,173.82920837402344,176.6313702521072,172.5710889416641,176.5169865033729,80557300.0,,,,,,,,,,,,,,,
2018-10-05,171.70375061035156,174.39154328713207,170.0643907954475,173.81014225343483,83325600.0,,,,,,,,,,,,,,,
2018-10-08,170.65528869628906,172.17073845581982,168.63467447353017,171.103254027982,66864500.0,,,,,,,,,,,,,,,
2018-10-09,171.2081298828125,172.53295975294034,170.36938364789276,170.77921630325477,49097900.0,,,,,,,,,,,,,,,
2018-10-10,163.67849731445312,170.24546158774407,163.4592848529792,170.14061831601543,114471100.0,,,,,,,,,,,,,,,
2018-10-11,161.64840698242188,165.27023452475777,159.9423219626198,163.0018293507434,143084500.0,,,,,,,,,,,,,,,
2018-10-12,166.14707946777344,166.6617553721652,162.91600437870872,166.0041034352188,102078400.0,,,,,,,,,,,,,,,
2018-10-15,164.13601684570312,165.88020530829272,163.516483081692,165.56569001026918,64885300.0,,,,,,,,,,,,,,,
2018-10-16,168.91107177734375,169.3209043200722,165.55610230309264,165.86110613865335,71979700.0,,,,,,,,,,,,,,,
2018-10-17,168.97781372070312,169.9023367721327,167.2431513491558,169.73078299024405,66987600.0,,,,,,,,,,,,,,,
2018-10-18,165.0605010986328,168.3964046572314,164.35520508258145,168.33922006602563,82486200.0,,,,,,,,,,,,,,,
2018-10-19,164.9080352783203,167.81504023981722,164.30756790532942,166.39489301773847,82923700.0,,,,,,,,,,,,,,,
2018-10-22,165.75628662109375,167.0334576427571,164.49816743434326,165.89924809986746,52909300.0,,,,,,,,,,,,,,,
2018-10-23,165.14634704589844,165.96602705833425,160.90498545851145,162.63964831905832,77567000.0,,,,,,,,,,,,,,,
2018-10-24,157.58811950683594,165.23211019104446,157.30218193685914,164.95571308421324,102997400.0,,,,,,,,,,,,,,,
2018-10-25,163.03993225097656,164.0121141161188,159.32278768335647,160.0376242958517,83481100.0,,,,,,,,,,,,,,,
2018-10-26,158.8462677001953,161.991552451501,156.53018896260608,157.45471236466787,130970900.0,,,,,,,,,,,,,,,
2018-10-29,155.57701110839844,161.89617039468416,152.58422955653762,161.27665124807746,111871900.0,,,,,,,,,,,,,,,
2018-10-30,158.14093017578125,158.25529938779908,154.4142448880495,155.11955563006742,92584000.0,,,,,,,,,,,,,,,
2018-10-31,161.85804748535156,163.22099538570356,160.63804651948843,160.71429748881647,73828600.0,,,,,,,,,,,,,,,
2018-11-01,163.99302673339844,164.16459506098812,160.86680951189948,162.09633647223575,52706800.0,,,,,,,,,,,,,,,
2018-11-02,161.4386749267578,164.46004869675414,160.33305768314818,163.48786701403634,75966800.0,,,,,,,,,,,,,,,
2018-11-05,161.03836059570312,161.70553836847523,159.24649925449975,161.648353779864,39573500.0,,,,,,,,,,,,,,,
2018-11-06,162.25836181640625,163.1638184868629,160.809622417644,161.04790125425816,34410400.0,,,,,,,,,,,,,,,
2018-11-07,167.3479461669922,167.3479461669922,163.81188284909322,164.20266351921174,51169600.0,,,,,,,,,,,,,,,
2018-11-08,166.28050231933594,167.08111568420836,165.48941487188387,166.5664252758008,40296500.0,,,,,,,,,,,,,,,
2018-11-09,163.47836303710938,165.12724866301002,162.18212546731218,164.7269419266092,50602700.0,,,,,,,,,,,,,,,
2018-11-12,158.53170776367188,162.63963336878993,158.38873170821654,162.3346439619184,62578400.0,,,,,,,,,,,,,,,
2018-11-13,158.66510009765625,161.53397182360374,158.21713475746253,159.27509328847975,64128100.0,,,,,,,,,,,,,,,
2018-11-14,157.4546356201172,160.79053897877807,156.54917904572898,160.23773039127957,75270700.0,,,,,,,,,,,,,,,
2018-11-15,160.20916748046875,160.63806651085312,155.79625297473623,157.16872696328878,73254300.0,,,,,,,,,,,,,,,
2018-11-16,159.64683532714844,160.4188565023855,158.00747561584046,158.64606121194257,65390700.0,,,,,,,,,,,,,,,
2018-11-19,154.46189880371094,159.07497442888672,153.96627466129223,158.8843542336145,67280500.0,,,,,,,,,,,,,,,
2018-11-20,151.69789123535156,153.81380915424984,149.7630676179594,150.94492172313053,102652800.0,,,,,,,,,,,,,,,
2018-11-21,152.85113525390625,154.37612594282427,151.7645841146536,153.78519895897833,42965800.0,,,,,,,,,,,,,,,
2018-11-23,151.74549865722656,153.299066761448,151.63111492769545,151.63111492769545,23503700.0,,,,,,,,,,,,,,,
