Date,Close,High,Low,Open,Volume,"('Close', 'TSLA')","('High', 'TSLA')","('Low', 'TSLA')","('Open', 'TSLA')","('Volume', 'TSLA')","('Close', 'TSLA').1","('High', 'TSLA').1","('Low', 'TSLA').1","('Open', 'TSLA').1","('Volume', 'TSLA').1","('Close', 'TSLA')","('High', 'TSLA')","('Low', 'TSLA')","('Open', 'TSLA')","('Volume', 'TSLA')"
2018-02-09,20.69466781616211,21.398666381835938,19.65066719055176,21.32866668701172,194005500.0,,,,,,,,,,,,,,,
2018-02-12,21.048667907714844,21.2053337097168,20.416667938232425,21.07533264160156,93417000.0,,,,,,,,,,,,,,,
2018-02-13,21.577333450317383,21.612667083740234,20.833999633789062,21.001333236694336,68403000.0,,,,,,,,,,,,,,,
2018-02-14,21.48733329772949,21.744667053222656,21.23466682434082,21.389333724975582,59260500.0,,,,,,,,,,,,,,,
2018-02-15,22.271333694458008,22.274667739868164,21.49333381652832,21.63333320617676,88693500.0,,,,,,,,,,,,,,,
2018-02-16,22.36599922180176,22.87466621398925,22.10933303833008,22.166667938232425,84639000.0,,,,,,,,,,,,,,,
2018-02-20,22.31800079345703,22.7226676940918,22.100000381469727,22.29800033569336,60141000.0,,,,,,,,,,,,,,,
2018-02-21,22.21999931335449,22.645999908447266,22.211332321166992,22.402000427246094,48294000.0,,,,,,,,,,,,,,,
2018-02-22,23.077999114990234,23.16266632080078,22.31666755676269,22.368667602539062,104547000.0,,,,,,,,,,,,,,,
2018-02-23,23.46999931335449,23.666000366210938,23.13999938964844,23.18866729736328,87261000.0,,,,,,,,,,,,,,,
2018-02-26,23.827999114990234,23.933332443237305,23.49066734313965,23.56666755676269,65100000.0,,,,,,,,,,,,,,,
2018-02-27,23.39933204650879,23.99933242797852,23.333999633789062,23.75,71961000.0,,,,,,,,,,,,,,,
2018-02-28,22.87066650390625,23.682666778564453,22.814666748046875,23.50466728210449,91045500.0,,,,,,,,,,,,,,,
2018-03-01,22.062000274658203,23.244667053222656,22.00466728210449,23.000667572021484,103284000.0,,,,,,,,,,,,,,,
2018-03-02,22.341333389282227,22.347999572753903,21.531333923339844,21.798667907714844,76392000.0,,,,,,,,,,,,,,,
2018-03-05,22.22333335876465,22.51666641235352,21.952667236328125,22.159332275390625,57357000.0,,,,,,,,,,,,,,,
2018-03-06,21.8799991607666,22.42466735839844,21.802000045776367,22.25,64285500.0,,,,,,,,,,,,,,,
2018-03-07,22.15333366394043,22.166667938232425,21.44933319091797,21.69599914550781,75109500.0,,,,,,,,,,,,,,,
2018-03-08,21.940000534057617,22.21999931335449,21.751333236694336,22.19066619873047,53493000.0,,,,,,,,,,,,,,,
2018-03-09,21.81133270263672,21.89933204650879,21.4913330078125,21.606666564941406,82602000.0,,,,,,,,,,,,,,,
2018-03-12,23.03400039672852,23.1473331451416,21.76666641235352,21.90733337402344,123960000.0,,,,,,,,,,,,,,,
2018-03-13,22.78933334350586,23.1473331451416,21.76666641235352,21.90733337402344,89487000.0,,,,,,,,,,,,,,,
2018-03-14,21.775333404541016,22.65399932861328,21.595333099365234,22.450666427612305,119511000.0,,,,,,,,,,,,,,,
2018-03-15,21.706666946411133,22.190000534057617,21.406667709350582,21.95866775512696,98472000.0,,,,,,,,,,,,,,,
2018-03-16,21.42333221435547,21.82666778564453,21.271333694458008,21.52866744995117,91759500.0,,,,,,,,,,,,,,,
2018-03-19,20.90399932861328,21.38333320617676,20.64466667175293,21.100000381469727,112264500.0,,,,,,,,,,,,,,,
2018-03-20,20.703332901000977,21.08333206176757,20.583999633789062,20.9913330078125,71464500.0,,,,,,,,,,,,,,,
2018-03-21,21.10199928283692,21.496000289916992,20.679332733154297,20.683332443237305,89376000.0,,,,,,,,,,,,,,,
2018-03-22,20.606666564941406,21.25466728210449,20.545333862304688,20.926000595092773,74097000.0,,,,,,,,,,,,,,,
2018-03-23,20.1026668548584,20.75,20.030000686645508,20.75,99823500.0,,,,,,,,,,,,,,,
2018-03-26,20.27866744995117,20.506000518798828,19.42399978637696,20.48933219909668,125628000.0,,,,,,,,,,,,,,,
2018-03-27,18.61199951171875,20.284666061401367,18.478666305541992,20.26666641235352,208080000.0,,,,,,,,,,,,,,,
2018-03-28,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000.0,,,,,,,,,,,,,,,
2018-03-29,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500.0,,,,,,,,,,,,,,,
2018-04-02,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000.0,,,,,,,,,,,,,,,
2018-04-03,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000.0,,,,,,,,,,,,,,,
2018-04-04,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500.0,,,,,,,,,,,,,,,
2018-04-05,20.381332397460938,20.41733360290528,19.21333312988281,19.28933334350586,286816500.0,,,,,,,,,,,,,,,
2018-04-06,19.953332901000977,20.618667602539062,19.700000762939453,20.06666755676269,202804500.0,,,,,,,,,,,,,,,
2018-04-09,19.310667037963867,20.63333320617676,19.28066635131836,20.024667739868164,153747000.0,,,,,,,,,,,,,,,
2018-04-10,20.31333351135254,20.47333335876465,19.57866668701172,19.93133354187012,164847000.0,,,,,,,,,,,,,,,
2018-04-11,20.062000274658203,20.59866714477539,19.977333068847656,20.04933357238769,112243500.0,,,,,,,,,,,,,,,
2018-04-12,19.60533332824707,20.26333236694336,19.57866668701172,20.15466690063477,114132000.0,,,,,,,,,,,,,,,
2018-04-13,20.022666931152344,20.26333236694336,19.73200035095215,20.239999771118164,109908000.0,,,,,,,,,,,,,,,
2018-04-16,19.41399955749512,19.977333068847656,19.267332077026367,19.933332443237305,95077500.0,,,,,,,,,,,,,,,
2018-04-17,19.179332733154297,19.47800064086914,18.833999633789062,19.257999420166016,105000000.0,,,,,,,,,,,,,,,
2018-04-18,19.55666732788086,20.016000747680664,19.21066665649414,19.405332565307617,98365500.0,,,,,,,,,,,,,,,
2018-04-19,20.005332946777344,20.067333221435547,19.23666763305664,19.405332565307617,91359000.0,,,,,,,,,,,,,,,
2018-04-20,19.34933280944824,19.998666763305664,19.31666755676269,19.67799949645996,84418500.0,,,,,,,,,,,,,,,
2018-04-23,18.891332626342773,19.44133377075196,18.82200050354004,19.41933250427246,73401000.0,,,,,,,,,,,,,,,
2018-04-24,18.8973331451416,19.139333724975582,18.56399917602539,19.0,85279500.0,,,,,,,,,,,,,,,
2018-04-25,18.71266746520996,19.01066780090332,18.483333587646484,18.89999961853028,60204000.0,,,,,,,,,,,,,,,
2018-04-26,19.03199958801269,19.05266761779785,18.433332443237305,18.58333206176757,65340000.0,,,,,,,,,,,,,,,
2018-04-27,19.60533332824707,19.631332397460938,18.92200088500977,19.024667739868164,65469000.0,,,,,,,,,,,,,,,
2018-04-30,19.59333229064941,19.915332794189453,19.5,19.573999404907227,63423000.0,,,,,,,,,,,,,,,
2018-05-01,19.994667053222656,20.05466651916504,19.54800033569336,19.567333221435547,69384000.0,,,,,,,,,,,,,,,
2018-05-02,20.07666778564453,20.456666946411133,19.85199928283692,19.90466690063477,134556000.0,,,,,,,,,,,,,,,
2018-05-03,18.96333312988281,19.202667236328125,18.34866714477539,18.586000442504883,260281500.0,,,,,,,,,,,,,,,
2018-05-04,19.606000900268555,19.790666580200195,18.634666442871094,18.86666679382324,128541000.0,,,,,,,,,,,,,,,
2018-05-07,20.18466758728028,20.3973331451416,19.67799949645996,19.83333206176757,130173000.0,,,,,,,,,,,,,,,
2018-05-08,20.131332397460938,20.51666641235352,19.933332443237305,20.053333282470703,88950000.0,,,,,,,,,,,,,,,
2018-05-09,20.456666946411133,20.46733283996582,20.003332138061523,20.027332305908203,85911000.0,,,,,,,,,,,,,,,
2018-05-10,20.334667205810547,20.86599922180176,20.27400016784668,20.5,84774000.0,,,,,,,,,,,,,,,
2018-05-11,20.070667266845703,20.59199905395508,19.93866729736328,20.51333236694336,70194000.0,,,,,,,,,,,,,,,
2018-05-14,19.46466636657715,20.32933235168457,19.44133377075196,20.221332550048828,109302000.0,,,,,,,,,,,,,,,
2018-05-15,18.94533348083496,19.13066673278809,18.700000762939453,19.000667572021484,142788000.0,,,,,,,,,,,,,,,
2018-05-16,19.09866714477539,19.253999710083008,18.770666122436523,18.92200088500977,85110000.0,,,,,,,,,,,,,,,
2018-05-17,18.96933364868164,19.279333114624023,18.93133354187012,19.059999465942383,66309000.0,,,,,,,,,,,,,,,
2018-05-18,18.454666137695312,18.976667404174805,18.26666641235352,18.976667404174805,108778500.0,,,,,,,,,,,,,,,
2018-05-21,18.965999603271484,19.432666778564453,18.753332138061523,18.755332946777344,137739000.0,,,,,,,,,,,,,,,
2018-05-22,18.333999633789062,19.200000762939453,18.22800064086914,19.18400001525879,134187000.0,,,,,,,,,,,,,,,
2018-05-23,18.60466766357422,18.6606674194336,18.26666641235352,18.517332077026367,89776500.0,,,,,,,,,,,,,,,
2018-05-24,18.523332595825195,18.74066734313965,18.326000213623047,18.559999465942383,62650500.0,,,,,,,,,,,,,,,
2018-05-25,18.59000015258789,18.642667770385746,18.374000549316406,18.5086669921875,58126500.0,,,,,,,,,,,,,,,
2018-05-29,18.91733360290528,19.100000381469727,18.40999984741211,18.567333221435547,84999000.0,,,,,,,,,,,,,,,
2018-05-30,19.44799995422364,19.66733360290528,18.773332595825195,18.88599967956543,112345500.0,,,,,,,,,,,,,,,
2018-05-31,18.98200035095215,19.357999801635746,18.86199951171875,19.1473331451416,88795500.0,,,,,,,,,,,,,,,
2018-06-01,19.454666137695312,19.46333312988281,18.922666549682617,19.05733299255371,81366000.0,,,,,,,,,,,,,,,
2018-06-04,19.78266716003418,19.933332443237305,19.56999969482422,19.62266731262207,71967000.0,,,,,,,,,,,,,,,
2018-06-05,19.408666610717773,19.85333251953125,19.11599922180176,19.84666633605957,89928000.0,,,,,,,,,,,,,,,
2018-06-06,21.299999237060547,21.47800064086914,19.832000732421875,20.03333282470703,281509500.0,,,,,,,,,,,,,,,
2018-06-07,21.07266616821289,22.0,20.905332565307617,21.07666778564453,215179500.0,,,,,,,,,,,,,,,
2018-06-08,21.17733383178711,21.631999969482425,21.1433334350586,21.26666641235352,123078000.0,,,,,,,,,,,,,,,
2018-06-11,22.13999938964844,22.310667037963867,21.5,21.500667572021484,197752500.0,,,,,,,,,,,,,,,
2018-06-12,22.851333618164062,23.6646671295166,22.53333282470703,22.979999542236328,335211000.0,,,,,,,,,,,,,,,
2018-06-13,22.985332489013672,23.14666748046875,22.65333366394043,23.11400032043457,142047000.0,,,,,,,,,,,,,,,
2018-06-14,23.847999572753903,23.916667938232425,23.106666564941406,23.17533302307129,164715000.0,,,,,,,,,,,,,,,
2018-06-15,23.87800025939941,24.31133270263672,23.416667938232425,23.589332580566406,162724500.0,,,,,,,,,,,,,,,
2018-06-18,24.722000122070312,24.915332794189453,23.63333320617676,23.69333267211914,181098000.0,,,,,,,,,,,,,,,
2018-06-19,23.503332138061523,24.666667938232425,23.08333206176757,24.3439998626709,191428500.0,,,,,,,,,,,,,,,
2018-06-20,24.14800071716309,24.29199981689453,23.46666717529297,23.86933326721192,125755500.0,,,,,,,,,,,,,,,
2018-06-21,23.16733360290528,24.41399955749512,23.084667205810547,24.13333320617676,119506500.0,,,,,,,,,,,,,,,
2018-06-22,22.242000579833984,23.483333587646484,22.13333320617676,23.43600082397461,153991500.0,,,,,,,,,,,,,,,
2018-06-25,22.200666427612305,22.564666748046875,21.83333206176757,22.007999420166016,103969500.0,,,,,,,,,,,,,,,
2018-06-26,22.799999237060547,22.90333366394043,21.71999931335449,22.40333366394043,111787500.0,,,,,,,,,,,,,,,
2018-06-27,22.96666717529297,23.38599967956543,22.63333320617676,23.0,125005500.0,,,,,,,,,,,,,,,
2018-06-28,23.32866668701172,23.801332473754883,23.073999404907227,23.24399948120117,125970000.0,,,,,,,,,,,,,,,
2018-06-29,22.86333274841309,23.59066772460937,22.827333450317383,23.55533218383789,97386000.0,,,,,,,,,,,,,,,
2018-07-02,22.33799934387207,24.318666458129883,21.989999771118164,24.00466728210449,281397000.0,,,,,,,,,,,,,,,
2018-07-03,20.724000930786133,22.166000366210938,20.645999908447266,22.11666679382324,184239000.0,,,,,,,,,,,,,,,
2018-07-05,20.61066627502441,20.959333419799805,19.74799919128418,20.91733360290528,262146000.0,,,,,,,,,,,,,,,
2018-07-06,20.59333229064941,20.80466651916504,20.13333320617676,20.32999992370605,132982500.0,,,,,,,,,,,,,,,
2018-07-09,21.233999252319336,21.23466682434082,20.53333282470703,20.79933357238769,113952000.0,,,,,,,,,,,,,,,
2018-07-10,21.49799919128418,21.845333099365234,21.280000686645508,21.63733291625977,142072500.0,,,,,,,,,,,,,,,
2018-07-11,21.263999938964844,21.46266746520996,21.00466728210449,21.053333282470703,73261500.0,,,,,,,,,,,,,,,
2018-07-12,21.11400032043457,21.548667907714844,20.851333618164062,21.428667068481445,85818000.0,,,,,,,,,,,,,,,
2018-07-13,21.257999420166016,21.30533218383789,20.61666679382324,21.038667678833008,88047000.0,,,,,,,,,,,,,,,
2018-07-16,20.67333221435547,21.01066780090332,20.416667938232425,20.78066635131836,117280500.0,,,,,,,,,,,,,,,
2018-07-17,21.512666702270508,21.64933204650879,20.56666755676269,20.58733367919922,104943000.0,,,,,,,,,,,,,,,
2018-07-18,21.59000015258789,21.700000762939453,21.08333206176757,21.666667938232425,84363000.0,,,,,,,,,,,,,,,
2018-07-19,21.34866714477539,21.56933212280273,20.93400001525879,21.088666915893555,88729500.0,,,,,,,,,,,,,,,
2018-07-20,20.905332565307617,21.54933357238769,20.78066635131836,21.415332794189453,77433000.0,,,,,,,,,,,,,,,
2018-07-23,20.21333312988281,20.36666679382324,19.52400016784668,20.12266731262207,164893500.0,,,,,,,,,,,,,,,
2018-07-24,19.82866668701172,20.514667510986328,19.503332138061523,20.294666290283203,143862000.0,,,,,,,,,,,,,,,
2018-07-25,20.582666397094727,20.641332626342773,19.63333320617676,19.78266716003418,106131000.0,,,,,,,,,,,,,,,
2018-07-26,20.44333267211914,20.71333312988281,20.24266624450684,20.32333374023437,69457500.0,,,,,,,,,,,,,,,
2018-07-27,19.812000274658203,20.512666702270508,19.689332962036133,20.483333587646484,85549500.0,,,,,,,,,,,,,,,
2018-07-30,19.344667434692383,19.739999771118164,19.07533264160156,19.726667404174805,102211500.0,,,,,,,,,,,,,,,
2018-07-31,19.8759994506836,19.88800048828125,19.271333694458008,19.483333587646484,76153500.0,,,,,,,,,,,,,,,
2018-08-01,20.05599975585937,20.200000762939453,19.53333282470703,19.86599922180176,151941000.0,,,,,,,,,,,,,,,
2018-08-02,23.30266761779785,23.332666397094727,21.54400062561035,21.895999908447266,348225000.0,,,,,,,,,,,,,,,
2018-08-03,23.211332321166992,23.666667938232425,22.8353328704834,23.187332153320312,204847500.0,,,,,,,,,,,,,,,
2018-08-06,22.79933357238769,23.665332794189453,22.788000106811523,23.03066635131836,128464500.0,,,,,,,,,,,,,,,
2018-08-07,25.30466651916504,25.83066749572754,22.61000061035156,22.922666549682617,463137000.0,,,,,,,,,,,,,,,
2018-08-08,24.689332962036133,25.50933265686035,24.474666595458984,24.606000900268555,368568000.0,,,,,,,,,,,,,,,
2018-08-09,23.49666786193848,24.46733283996582,23.048667907714844,24.3700008392334,257757000.0,,,,,,,,,,,,,,,
2018-08-10,23.69933319091797,24.0,23.06666755676269,23.600000381469727,173280000.0,,,,,,,,,,,,,,,
2018-08-13,23.76066780090332,24.21266746520996,23.26799964904785,24.07533264160156,156958500.0,,,,,,,,,,,,,,,
2018-08-14,23.176000595092773,23.946666717529297,23.13999938964844,23.89666748046875,104796000.0,,,,,,,,,,,,,,,
2018-08-15,22.57933235168457,22.965999603271484,22.142667770385746,22.79400062561035,136519500.0,,,,,,,,,,,,,,,
2018-08-16,22.36333274841309,22.818666458129883,22.25466728210449,22.6606674194336,90960000.0,,,,,,,,,,,,,,,
2018-08-17,20.36666679382324,21.784666061401367,20.235332489013672,21.56666755676269,284379000.0,,,,,,,,,,,,,,,
2018-08-20,20.562667846679688,20.56666755676269,19.21333312988281,19.446666717529297,261034500.0,,,,,,,,,,,,,,,
2018-08-21,21.459999084472656,21.652666091918945,20.600000381469727,20.707332611083984,197583000.0,,,,,,,,,,,,,,,
2018-08-22,21.44266700744629,21.59199905395508,20.97800064086914,21.391332626342773,89190000.0,,,,,,,,,,,,,,,
2018-08-23,21.34000015258789,21.821332931518555,21.206666946411133,21.275999069213867,77209500.0,,,,,,,,,,,,,,,
2018-08-24,21.521333694458008,21.59000015258789,21.293333053588867,21.3799991607666,54039000.0,,,,,,,,,,,,,,,
2018-08-27,21.284666061401367,21.496000289916992,20.58733367919922,21.200000762939453,196189500.0,,,,,,,,,,,,,,,
2018-08-28,20.790666580200195,21.2586669921875,20.746000289916992,21.227333068847656,114736500.0,,,,,,,,,,,,,,,
2018-08-29,20.333999633789062,20.790000915527344,20.246000289916992,20.68466758728028,111711000.0,,,,,,,,,,,,,,,
2018-08-30,20.209999084472656,20.30666732788086,19.847999572753903,20.15066719055176,108250500.0,,,,,,,,,,,,,,,
2018-08-31,20.11066627502441,20.35400009155273,19.906667709350582,20.13333320617676,80626500.0,,,,,,,,,,,,,,,
2018-09-04,19.26333236694336,19.87933349609375,19.200000762939453,19.79599952697754,125257500.0,,,,,,,,,,,,,,,
2018-09-05,18.715999603271484,19.118667602539062,18.478666305541992,19.003332138061523,115812000.0,,,,,,,,,,,,,,,
2018-09-06,18.729999542236328,19.411333084106445,18.59199905395508,18.98666763305664,112212000.0,,,,,,,,,,,,,,,
2018-09-07,17.549333572387695,17.889999389648438,16.816667556762695,17.34000015258789,337378500.0,,,,,,,,,,,,,,,
2018-09-10,19.03333282470703,19.068666458129883,18.06666755676269,18.21733283996582,214252500.0,,,,,,,,,,,,,,,
2018-09-11,18.62933349609375,18.799999237060547,18.23666763305664,18.631332397460938,137550000.0,,,,,,,,,,,,,,,
2018-09-12,19.36933326721192,19.5,18.57666778564453,18.762666702270508,150231000.0,,,,,,,,,,,,,,,
2018-09-13,19.297332763671875,19.666667938232425,19.011999130249023,19.20133209228516,95104500.0,,,,,,,,,,,,,,,
2018-09-14,19.68000030517578,19.82200050354004,19.101333618164062,19.250667572021484,101484000.0,,,,,,,,,,,,,,,
2018-09-17,19.6560001373291,20.058000564575195,19.20866775512696,19.336000442504883,103314000.0,,,,,,,,,,,,,,,
2018-09-18,18.997333526611328,20.176000595092773,18.36666679382324,19.779333114624023,248212500.0,,,,,,,,,,,,,,,
2018-09-19,19.93466758728028,20.0,18.700000762939453,18.700666427612305,124423500.0,,,,,,,,,,,,,,,
2018-09-20,19.8886661529541,20.398666381835938,19.55533218383789,20.23733329772949,110241000.0,,,,,,,,,,,,,,,
2018-09-21,19.940000534057617,20.038667678833008,19.69133377075196,19.84666633605957,75757500.0,,,,,,,,,,,,,,,
2018-09-24,19.978666305541992,20.200000762939453,19.57200050354004,19.898666381835938,72645000.0,,,,,,,,,,,,,,,
2018-09-25,20.06599998474121,20.30666732788086,19.76666641235352,20.0,67225500.0,,,,,,,,,,,,,,,
2018-09-26,20.6386661529541,20.926000595092773,20.073999404907227,20.12733268737793,117648000.0,,,,,,,,,,,,,,,
2018-09-27,20.501333236694336,20.997333526611328,20.46066665649414,20.86000061035156,127636500.0,,,,,,,,,,,,,,,
2018-09-28,17.65133285522461,18.53333282470703,17.37066650390625,18.017332077026367,504745500.0,,,,,,,,,,,,,,,
2018-10-01,20.71333312988281,20.762666702270508,20.06999969482422,20.384666442871094,326664000.0,,,,,,,,,,,,,,,
2018-10-02,20.06800079345703,21.12266731262207,19.94333267211914,20.93000030517578,176152500.0,,,,,,,,,,,,,,,
2018-10-03,19.65333366394043,20.30666732788086,19.4379997253418,20.222000122070312,119925000.0,,,,,,,,,,,,,,,
2018-10-04,18.788667678833008,19.600000381469727,18.51133346557617,19.59666633605957,147213000.0,,,,,,,,,,,,,,,
2018-10-05,17.463333129882812,18.32533264160156,17.333332061767578,18.309999465942383,269167500.0,,,,,,,,,,,,,,,
2018-10-08,16.70400047302246,17.85066795349121,16.600000381469727,17.634666442871094,202090500.0,,,,,,,,,,,,,,,
2018-10-09,17.520000457763672,17.784666061401367,16.886667251586914,17.016666412353516,180909000.0,,,,,,,,,,,,,,,
2018-10-10,17.125333786010742,17.700666427612305,16.51799964904785,17.640666961669922,192229500.0,,,,,,,,,,,,,,,
2018-10-11,16.815332412719727,17.483333587646484,16.601999282836914,17.16866683959961,122515500.0,,,,,,,,,,,,,,,
2018-10-12,17.25200080871582,17.465999603271484,16.80066680908203,17.399999618530273,108021000.0,,,,,,,,,,,,,,,
2018-10-15,17.305999755859375,17.552000045776367,16.96933364868164,17.270666122436523,93000000.0,,,,,,,,,,,,,,,
2018-10-16,18.439332962036133,18.492000579833984,17.482667922973633,17.713333129882812,142896000.0,,,,,,,,,,,,,,,
2018-10-17,18.118667602539062,18.84666633605957,17.719999313354492,18.82666778564453,129832500.0,,,,,,,,,,,,,,,
2018-10-18,17.5939998626709,18.06666755676269,17.53333282470703,17.952667236328125,81318000.0,,,,,,,,,,,,,,,
2018-10-19,17.333332061767578,17.977333068847656,16.899999618530273,17.826000213623047,140632500.0,,,,,,,,,,,,,,,
2018-10-22,17.39666748046875,17.457332611083984,16.839332580566406,17.3786678314209,84004500.0,,,,,,,,,,,,,,,
2018-10-23,19.60933303833008,19.86199951171875,17.47333335876465,17.591333389282227,285417000.0,,,,,,,,,,,,,,,
2018-10-24,19.233333587646484,20.29599952697754,19.048667907714844,20.06999969482422,300874500.0,,,,,,,,,,,,,,,
2018-10-25,20.99066734313965,21.39999961853028,20.067333221435547,21.14800071716309,312610500.0,,,,,,,,,,,,,,,
2018-10-26,22.059999465942383,22.65999984741211,20.44333267211914,20.549999237060547,411382500.0,,,,,,,,,,,,,,,
2018-10-29,22.32333374023437,23.143999099731445,21.76666641235352,22.49799919128418,217290000.0,,,,,,,,,,,,,,,
2018-10-30,21.99333381652832,22.52666664123535,21.483999252319336,21.892667770385746,136900500.0,,,,,,,,,,,,,,,
2018-10-31,22.488000869750977,22.799999237060547,21.940000534057617,22.16933250427246,114364500.0,,,,,,,,,,,,,,,
2018-11-01,22.95199966430664,23.189332962036133,22.315332412719727,22.55066680908203,120001500.0,,,,,,,,,,,,,,,
2018-11-02,23.0939998626709,23.280000686645508,22.727333068847656,22.916000366210938,117120000.0,,,,,,,,,,,,,,,
2018-11-05,22.76000022888184,22.930667877197266,22.00933265686035,22.700000762939453,117465000.0,,,,,,,,,,,,,,,
2018-11-06,22.73733329772949,23.253332138061523,22.4060001373291,22.60466766357422,101443500.0,,,,,,,,,,,,,,,
2018-11-07,23.21066665649414,23.41200065612793,22.71999931335449,22.889333724975582,110617500.0,,,,,,,,,,,,,,,
2018-11-08,23.426666259765625,23.838666915893555,23.22933387756348,23.233333587646484,106360500.0,,,,,,,,,,,,,,,
2018-11-09,23.367332458496094,23.600000381469727,23.01533317565918,23.26666641235352,76482000.0,,,,,,,,,,,,,,,
2018-11-12,22.0853328704834,23.318666458129883,22.022666931152344,23.224666595458984,104122500.0,,,,,,,,,,,,,,,
2018-11-13,22.582000732421875,22.979999542236328,22.14666748046875,22.21066665649414,81729000.0,,,,,,,,,,,,,,,
2018-11-14,22.933332443237305,23.14066696166992,22.476667404174805,22.84666633605957,75604500.0,,,,,,,,,,,,,,,
2018-11-15,23.22933387756348,23.238666534423828,22.6026668548584,22.82200050354004,69385500.0,,,,,,,,,,,,,,,
2018-11-16,23.62066650390625,23.71333312988281,23.007999420166016,23.012666702270508,108093000.0,,,,,,,,,,,,,,,
2018-11-19,23.564666748046875,24.450000762939453,23.525333404541016,23.756000518798828,145633500.0,,,,,,,,,,,,,,,
2018-11-20,23.166000366210938,23.31999969482422,22.23666763305664,22.78333282470703,120070500.0,,,,,,,,,,,,,,,
2018-11-21,22.54599952697754,23.540000915527344,22.49333381652832,23.46666717529297,70302000.0,,,,,,,,,,,,,,,
2018-11-23,21.722000122070312,22.5,21.703332901000977,22.290000915527344,63039000.0,,,,,,,,,,,,,,,
