Date,Close,High,Low,Open,Volume,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('Close', 'AAPL').1","('High', 'AAPL').1","('Low', 'AAPL').1","('Open', 'AAPL').1","('Volume', 'AAPL').1","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')"
2018-02-26,42.04485702514648,42.14352586821339,41.396460234407215,41.42934984876285,152648800.0,,,,,,,,,,,,,,,
2018-02-27,41.908599853515625,42.399596100612726,41.85456768273009,42.075399491200336,155712400.0,,,,,,,,,,,,,,,
2018-02-28,41.84516906738281,42.43248618806671,41.82872605204726,42.1129855310267,151128400.0,,,,,,,,,,,,,,,
2018-03-01,41.11220550537109,42.23515574611324,40.562477446370096,41.94384511375468,195208000.0,,,,,,,,,,,,,,,
2018-03-02,41.39646911621094,41.4176116761117,40.51314171022488,40.59536755610546,153816000.0,,,,,,,,,,,,,,,
2018-03-05,41.53977966308594,41.7559119990515,40.99944703082189,41.161547178971134,113605600.0,,,,,,,,,,,,,,,
2018-03-06,41.5045280456543,41.875712915688,41.37766911815642,41.79583864338566,95154000.0,,,,,,,,,,,,,,,
2018-03-07,41.11924362182617,41.31188534708122,40.94070051781095,41.098101067014966,126814000.0,,,,,,,,,,,,,,,
2018-03-08,41.56796646118164,41.61025158273074,41.12865430315472,41.2249716082499,95096400.0,,,,,,,,,,,,,,,
2018-03-09,42.28214645385742,42.28684599601752,41.67368658568725,41.80759665199748,128740800.0,,,,,,,,,,,,,,,
2018-03-12,42.69090270996094,42.84830325175137,42.33616449649583,42.35495548786584,128828400.0,,,,,,,,,,,,,,,
2018-03-13,42.27978897094727,43.10908053311904,42.10829336000823,42.89529622164599,126774000.0,,,,,,,,,,,,,,,
2018-03-14,41.92033386230469,42.40898197931337,41.7723288485127,42.36199734174866,117473600.0,,,,,,,,,,,,,,,
2018-03-15,41.96968078613281,42.34321720616517,41.83342636615037,41.93444319211999,90975200.0,,,,,,,,,,,,,,,
2018-03-16,41.82167816162109,42.0800955416054,41.72770527232746,41.969679637122375,157618800.0,,,,,,,,,,,,,,,
2018-03-19,41.18268585205078,41.69247678950339,40.79740588350734,41.6572391887555,133787200.0,,,,,,,,,,,,,,,
2018-03-20,41.1685791015625,41.53506438389557,41.09810033541408,41.1685791015625,78597600.0,,,,,,,,,,,,,,,
2018-03-21,40.23592758178711,41.133346395785146,40.23357601878862,41.121599334891776,148219600.0,,,,,,,,,,,,,,,
2018-03-22,39.667388916015625,40.56715534428592,39.60865722001009,39.93755328376177,165963200.0,,,,,,,,,,,,,,,
2018-03-23,38.74882888793945,39.91876340626609,38.74882888793945,39.55932567120972,164115200.0,,,,,,,,,,,,,,,
2018-03-26,40.58831787109375,40.66584417129437,39.10123029749921,39.48416225720845,150164800.0,,,,,,,,,,,,,,,
2018-03-27,39.54758834838867,41.14743975601389,39.2139926238872,40.802096971098365,163690400.0,,,,,,,,,,,,,,,
2018-03-28,39.110626220703125,39.94226938848122,38.80757212089568,39.29152092313844,166674000.0,,,,,,,,,,,,,,,
2018-03-29,39.41602325439453,40.34868305635966,39.20928649687109,39.42307077251929,153594000.0,,,,,,,,,,,,,,,
2018-04-02,39.1576042175293,39.688541173485575,38.63841790528605,39.14820872113764,150347200.0,,,,,,,,,,,,,,,
2018-04-03,39.559326171875,39.64389996852914,38.73473434302113,39.38313106090376,121112000.0,,,,,,,,,,,,,,,
2018-04-04,40.31580352783203,40.40977284946621,38.70890446886859,38.73474657002297,138422000.0,,,,,,,,,,,,,,,
2018-04-05,40.59536361694336,40.931307318434605,40.42621598475072,40.54367941906786,107732800.0,,,,,,,,,,,,,,,
2018-04-06,39.55699157714844,40.52018969217468,39.51470287216489,40.16545137256232,140021200.0,,,,,,,,,,,,,,,
2018-04-09,39.94931411743164,40.66349020989333,39.90232946136302,39.90937698053834,116070800.0,,,,,,,,,,,,,,,
2018-04-10,40.701080322265625,40.87727547517586,40.29700581814884,40.64234860462888,113634400.0,,,,,,,,,,,,,,,
2018-04-11,40.51078796386719,40.858478709963855,40.336940798469165,40.46145174642336,89726400.0,,,,,,,,,,,,,,,
2018-04-12,40.91017150878906,41.112208792528925,40.65175047678454,40.73867587011341,91557200.0,,,,,,,,,,,,,,,
2018-04-13,41.048770904541016,41.30953987307731,40.84203769697408,41.06051796495608,100497200.0,,,,,,,,,,,,,,,
2018-04-16,41.30482864379883,41.39175040627089,41.07224983849736,41.11923447808501,86313600.0,,,,,,,,,,,,,,,
2018-04-17,41.87335968017578,42.03780774506262,41.443443148950855,41.4622377256092,106421600.0,,,,,,,,,,,,,,,
2018-04-18,41.779396057128906,42.009626983699256,41.55386825663928,41.77234853740734,83018000.0,,,,,,,,,,,,,,,
2018-04-19,40.59536361694336,41.20382334637826,40.56247399872255,40.82089140340053,139235200.0,,,,,,,,,,,,,,,
2018-04-20,38.93207550048828,40.22417309688834,38.86394471070118,40.07851960585239,261964400.0,,,,,,,,,,,,,,,
2018-04-23,38.819313049316406,39.213988427152856,38.54914502750533,39.19284587149001,146062000.0,,,,,,,,,,,,,,,
2018-04-24,38.27898025512695,39.075382107078006,37.87490579962444,38.9203295308435,134768000.0,,,,,,,,,,,,,,,
2018-04-25,38.445777893066406,38.861599424791336,38.15447089081557,38.20380352230031,113528400.0,,,,,,,,,,,,,,,
2018-04-26,38.579681396484375,38.93441959250887,38.37999217218198,38.55618728137868,111852000.0,,,,,,,,,,,,,,,
2018-04-27,38.133331298828125,38.60553301752879,37.736304314562105,38.52800672018398,142623200.0,,,,,,,,,,,,,,,
2018-04-30,38.82401657104492,39.29387035128862,38.020567036992176,38.08869784255944,169709600.0,,,,,,,,,,,,,,,
2018-05-01,39.72613525390625,39.74962579014744,38.82636490930883,39.0941813984154,214277600.0,,,,,,,,,,,,,,,
2018-05-02,41.48105239868164,41.75826447312113,40.83030375732525,41.16624756801385,266157600.0,,,,,,,,,,,,,,,
2018-05-03,41.55621337890625,41.699518911228594,40.98064327143764,41.31893853362151,136272800.0,,,,,,,,,,,,,,,
2018-05-04,43.18660354614258,43.28527239361948,41.85691670617901,41.87571128446498,224805200.0,,,,,,,,,,,,,,,
2018-05-07,43.49905776977539,44.0887228912663,43.402736897928456,43.50375372593912,169805600.0,,,,,,,,,,,,,,,
2018-05-08,43.70813751220703,43.74807464321056,43.14901050875972,43.45911564553858,113611200.0,,,,,,,,,,,,,,,
2018-05-09,44.01591110229492,44.02530660251576,43.51316760001652,43.8256208566929,92844800.0,,,,,,,,,,,,,,,
2018-05-10,44.645503997802734,44.723030300623904,44.08402888164317,44.10517502583062,111957200.0,,,,,,,,,,,,,,,
2018-05-11,44.47569274902344,44.82236714269352,44.20684358643458,44.68794436066,104848800.0,,,,,,,,,,,,,,,
2018-05-14,44.3719367980957,44.69738719101418,44.30354687419681,44.57475313594708,83115200.0,,,,,,,,,,,,,,,
2018-05-15,43.968658447265625,44.11723423116264,43.652643426187645,44.048840718550096,94780800.0,,,,,,,,,,,,,,,
2018-05-16,44.37900924682617,44.44504573353636,43.86489553186183,43.881405553170005,76732400.0,,,,,,,,,,,,,,,
2018-05-17,44.09837341308594,44.55117192487424,43.94979760818631,44.33656322857982,69176000.0,,,,,,,,,,,,,,,
2018-05-18,43.93800354003906,44.29175270097355,43.89555536801775,44.14553753264784,73190800.0,,,,,,,,,,,,,,,
2018-05-21,44.24929428100586,44.6360597967801,44.07949443520042,44.33655123563415,73603200.0,,,,,,,,,,,,,,,
2018-05-22,44.138450622558594,44.54408316939165,44.0488330417285,44.426166815045335,60962800.0,,,,,,,,,,,,,,,
2018-05-23,44.42146301269531,44.45447945827249,43.80829633937904,43.94744041579675,80233600.0,,,,,,,,,,,,,,,
2018-05-24,44.3719367980957,44.53466199455494,43.91442422063814,44.518155570933565,92936000.0,,,,,,,,,,,,,,,
2018-05-25,44.47334289550781,44.72568208078346,44.25401655460162,44.39079998901704,69844000.0,,,,,,,,,,,,,,,
2018-05-29,44.31298065185547,44.51343996661095,44.070073161376456,44.24223369231623,90056400.0,,,,,,,,,,,,,,,
2018-05-30,44.2186393737793,44.33655574544271,44.048839510702216,44.270522865192966,74762000.0,,,,,,,,,,,,,,,
2018-05-31,44.07006454467773,44.39079722646225,43.8979076459214,44.152607446031645,109931200.0,,,,,,,,,,,,,,,
2018-06-01,44.86482620239258,44.869540266724215,44.27760132608851,44.33420248476968,93770000.0,,,,,,,,,,,,,,,
2018-06-04,45.23980712890625,45.61478042283965,45.12660839080849,45.19499832047591,105064800.0,,,,,,,,,,,,,,,
2018-06-05,45.588844299316406,45.73742013539877,45.364803828025664,45.53224672254099,86264000.0,,,,,,,,,,,,,,,
2018-06-06,45.74683380126953,45.77041851462867,45.2610189336562,45.66429450155658,83734400.0,,,,,,,,,,,,,,,
2018-06-07,45.62420272827149,45.79871665000415,45.360067616734455,45.784567261595775,85388800.0,,,,,,,,,,,,,,,
2018-06-08,45.20913696289063,45.27988750682447,44.7539814876387,45.08414589463377,106627200.0,,,,,,,,,,,,,,,
2018-06-11,45.09829711914063,45.27281465481039,44.85775029790672,45.12659949697931,73234000.0,,,,,,,,,,,,,,,
2018-06-12,45.345924377441406,45.42374962276294,45.07943219787274,45.13603335770362,67644400.0,,,,,,,,,,,,,,,
2018-06-13,44.97330856323242,45.48742587356639,44.91199333844062,45.37894121591051,86553600.0,,,,,,,,,,,,,,,
2018-06-14,44.99689483642578,45.17848708337205,44.86011139313714,45.17376942021792,86440400.0,,,,,,,,,,,,,,,
2018-06-15,44.53465270996094,44.84595364672595,44.3978692921571,44.81529423972038,246876800.0,,,,,,,,,,,,,,,
2018-06-18,44.511077880859375,44.62427660179374,44.147893403349705,44.30826155665231,73939600.0,,,,,,,,,,,,,,,
2018-06-19,43.79177474975586,43.942707534197545,43.263508204949225,43.66206604472282,134314000.0,,,,,,,,,,,,,,,
2018-06-20,43.98280715942383,44.1478893620336,43.80121493729202,43.947433686908205,82514800.0,,,,,,,,,,,,,,,
2018-06-21,43.73754119873047,44.4190976680132,43.614907167311685,44.15968021665077,102847600.0,,,,,,,,,,,,,,,
2018-06-22,43.61019134521485,43.900264617780905,43.558307852753,43.893189923219936,108801600.0,,,,,,,,,,,,,,,
2018-06-25,42.96164321899414,43.610183154437664,42.6220435497621,43.25171643707922,126652400.0,,,,,,,,,,,,,,,
2018-06-26,43.49462890625,43.98987908138741,43.04890518803509,43.15503279593732,98276800.0,,,,,,,,,,,,,,,
2018-06-27,43.43096160888672,44.16675866286106,43.40030219879701,43.683300788900816,101141200.0,,,,,,,,,,,,,,,
2018-06-28,43.746978759765625,43.91442160952756,43.3460637711596,43.41681432174242,69460800.0,,,,,,,,,,,,,,,
2018-06-29,43.65501022338867,44.14554288450888,43.136178777490194,43.93329120310292,90950800.0,,,,,,,,,,,,,,,
2018-07-02,44.14317321777344,44.171475595281485,43.25644335717007,43.35077861799314,70925200.0,,,,,,,,,,,,,,,
2018-07-03,43.37437057495117,44.32477652433171,43.28475295440151,44.28704241057152,55819200.0,,,,,,,,,,,,,,,
2018-07-05,43.723388671875,43.96158204295714,43.459257153905625,43.69037223212883,66416800.0,,,,,,,,,,,,,,,
2018-07-06,44.32948684692383,44.43796790786526,43.67622905491156,43.72811255310879,69940800.0,,,,,,,,,,,,,,,
2018-07-09,44.94500732421875,44.96858844083861,44.64314168271515,44.69030751447716,79026400.0,,,,,,,,,,,,,,,
2018-07-10,44.89077377319336,45.11009654430228,44.85067903151692,44.97567372296649,63756400.0,,,,,,,,,,,,,,,
2018-07-11,44.308250427246094,44.75633113401517,44.24457458836112,44.45446555499824,75326000.0,,,,,,,,,,,,,,,
2018-07-12,45.05113220214844,45.14074980316631,44.64549956394025,44.69738305942192,72164400.0,,,,,,,,,,,,,,,
2018-07-13,45.12189483642578,45.24216828170033,45.0204848504496,45.06293663017925,50055600.0,,,,,,,,,,,,,,,
2018-07-16,45.022830963134766,45.43317764323029,44.90727162068784,45.16668908392699,60172400.0,,,,,,,,,,,,,,,
2018-07-17,45.15019226074219,45.24924161242312,44.61956842054367,44.74927719007462,62138000.0,,,,,,,,,,,,,,,
2018-07-18,44.90255737304688,45.23272540578134,44.79171568473517,45.22800774285761,65573600.0,,,,,,,,,,,,,,,
2018-07-19,45.25159454345703,45.40960207271725,44.735120184452185,44.735120184452185,81147200.0,,,,,,,,,,,,,,,
2018-07-20,45.14781951904297,45.38129162443984,44.84831093697936,45.228001785572765,82704800.0,,,,,,,,,,,,,,,
2018-07-23,45.18791961669922,45.27046253001605,44.70446169267782,44.968593257655385,63957600.0,,,,,,,,,,,,,,,
2018-07-24,45.515716552734375,45.67136701702628,45.29167618059886,45.38600783249112,74791600.0,,,,,,,,,,,,,,,
2018-07-25,45.94493103027344,45.95200572380578,45.381287389704944,45.529863150927376,66839600.0,,,,,,,,,,,,,,,
2018-07-26,45.80107498168945,46.21378224932292,45.65957390766355,45.89540663202553,76304000.0,,,,,,,,,,,,,,,
2018-07-27,45.03934097290039,46.0321985083806,44.83181058429597,45.9850326745397,96096000.0,,,,,,,,,,,,,,,
2018-07-30,44.78700637817383,45.32706188833266,44.58890769660208,45.25631133105051,84118000.0,,,,,,,,,,,,,,,
2018-07-31,44.87661361694336,45.31290565554583,44.65257321814302,44.87897424756083,157492000.0,,,,,,,,,,,,,,,
2018-08-01,47.52030563354492,47.58162086147488,46.53216569994232,46.96138309102007,271742800.0,,,,,,,,,,,,,,,
2018-08-02,48.90935134887695,49.14282705476914,47.24909045809848,47.303330980206844,249616000.0,,,,,,,,,,,,,,,
2018-08-03,49.05085754394531,49.227732115734135,48.458915007304384,48.82445650870577,133789600.0,,,,,,,,,,,,,,,
2018-08-06,49.30555725097656,49.34800542082201,48.8338917272411,49.05321446848736,101701600.0,,,,,,,,,,,,,,,
2018-08-07,48.84332656860352,49.40696676146404,48.76078365727796,49.364518588912105,102349600.0,,,,,,,,,,,,,,,
2018-08-08,48.8763313293457,49.00839707707768,48.23250900989143,48.59333278441692,90102000.0,,,,,,,,,,,,,,,
2018-08-09,49.26076126098633,49.47300936245461,48.864560246782695,49.41405115665528,93970400.0,,,,,,,,,,,,,,,
2018-08-10,49.11402130126953,49.48557902120588,48.9104936737248,49.07378955771502,98444800.0,,,,,,,,,,,,,,,
2018-08-13,49.43115615844727,49.923409223628,49.15426448637256,49.5352871006587,103563600.0,,,,,,,,,,,,,,,
2018-08-14,49.639408111572266,49.83110202995326,49.28678360256795,49.73643952568758,82992000.0,,,,,,,,,,,,,,,
2018-08-15,49.75536346435547,49.87369337817859,49.30334232687699,49.51396942903644,115230400.0,,,,,,,,,,,,,,,
2018-08-16,50.48427963256836,50.60024064494456,50.04645747690956,50.11272194430814,114001600.0,,,,,,,,,,,,,,,
2018-08-17,51.4924430847168,51.5800060608776,50.44640713364768,50.51267159308972,141708000.0,,,,,,,,,,,,,,,
2018-08-20,50.99073028564453,51.87110156077517,50.90789789788546,51.61551211353429,121150800.0,,,,,,,,,,,,,,,
2018-08-21,50.891334533691406,51.4001553976594,50.65230937590978,51.3078581970167,104639200.0,,,,,,,,,,,,,,,
2018-08-22,50.893699645996094,51.20372346063428,50.607339648826624,50.66887351875901,76072400.0,,,,,,,,,,,,,,,
2018-08-23,50.9978141784668,51.36700283494279,50.787187131572594,50.79901723093696,75532800.0,,,,,,,,,,,,,,,
2018-08-24,51.15639114379883,51.33151711174363,50.90789759315165,51.26052204968089,73905600.0,,,,,,,,,,,,,,,
2018-08-27,51.5776481628418,51.766976764615386,51.19662566081168,51.39068485955114,82100400.0,,,,,,,,,,,,,,,
2018-08-28,51.99416732788086,52.19296073140276,51.80957293730442,51.83087145672263,91107200.0,,,,,,,,,,,,,,,
2018-08-29,52.77042388916016,52.89112275020295,51.92554991757816,52.10067593376807,109019200.0,,,,,,,,,,,,,,,
2018-08-30,53.25556564331055,54.01997594606434,52.63314908356902,52.83431140009816,195175200.0,,,,,,,,,,,,,,,
2018-08-31,53.87089157104492,54.16434752163263,53.4851347972511,53.60583004036605,173360400.0,,,,,,,,,,,,,,,
2018-09-04,54.04363632202149,54.23769549548698,53.63421584694756,54.05547003518039,109560400.0,,,,,,,,,,,,,,,
2018-09-05,53.691009521484375,54.35365770655821,53.27212426106512,54.19273077035824,133332000.0,,,,,,,,,,,,,,,
2018-09-06,52.7988166809082,53.80462109487018,52.37282820688396,53.539559593731255,137160000.0,,,,,,,,,,,,,,,
2018-09-07,52.37282180786133,53.33602545116315,52.23319337295159,52.50298543834602,150479200.0,,,,,,,,,,,,,,,
2018-09-10,51.66994094848633,52.50298455848554,51.229753521678255,52.28998854549572,158066000.0,,,,,,,,,,,,,,,
2018-09-11,52.97631454467773,53.08281076636289,51.25106203103439,51.59421812808349,142996000.0,,,,,,,,,,,,,,,
2018-09-12,52.31839370727539,53.24846516548404,52.02729949768136,53.23426615255607,197114800.0,,,,,,,,,,,,,,,
2018-09-13,53.5821647644043,54.04128551338811,52.67339168395936,52.89821784968992,166825600.0,,,,,,,,,,,,,,,
2018-09-14,52.97394180297852,53.68392137771475,52.66155266788886,53.42596299890154,127997200.0,,,,,,,,,,,,,,,
2018-09-17,51.56344985961914,52.763313434962186,51.41908720503265,52.573984830581786,148780400.0,,,,,,,,,,,,,,,
2018-09-18,51.64864349365234,52.50298563919337,51.38358202388521,51.54214367939406,126286800.0,,,,,,,,,,,,,,,
2018-09-19,51.67940902709961,51.97523383237658,50.952865183133554,51.71017596241406,108495200.0,,,,,,,,,,,,,,,
2018-09-20,52.072265625,52.60475027848478,51.8640038049603,52.12196578156135,106435200.0,,,,,,,,,,,,,,,
2018-09-21,51.51139068603516,52.3870315255617,51.42382407428225,52.24976836092235,384986800.0,,,,,,,,,,,,,,,
2018-09-24,52.25213241577149,52.36336284634597,51.26763007640745,51.31259603061541,110773600.0,,,,,,,,,,,,,,,
2018-09-25,52.58344650268555,52.73254334632296,51.99416224505693,52.0059959584022,98217600.0,,,,,,,,,,,,,,,
2018-09-26,52.16456604003906,52.95264380917307,52.008369665369,52.30182919252401,95938800.0,,,,,,,,,,,,,,,
2018-09-27,53.23662567138672,53.58925010243366,52.902934459235816,52.96920253094307,120724800.0,,,,,,,,,,,,,,,
2018-09-28,53.42359161376953,53.44725543021233,53.01653641507188,53.198761885137,91717600.0,,,,,,,,,,,,,,,
2018-10-01,53.78330993652344,54.29449601956173,53.56795224261596,53.94660579175586,94403200.0,,,,,,,,,,,,,,,
2018-10-02,54.26137161254883,54.43176699813006,53.634224437244896,53.78095239271763,99152800.0,,,,,,,,,,,,,,,
2018-10-03,54.921653747558594,55.25297609687015,54.37970066265418,54.44359983400097,114619200.0,,,,,,,,,,,,,,,
2018-10-04,53.956085205078125,54.98792238547319,53.65789145695204,54.61636465523451,128168000.0,,,,,,,,,,,,,,,
2018-10-05,53.0804328918457,54.05547386925008,52.20242692477,53.94897766555082,134322000.0,,,,,,,,,,,,,,,
2018-10-08,52.9573860168457,53.201145421192365,52.112508453535554,52.58819715632624,118655600.0,,,,,,,,,,,,,,,
2018-10-09,53.691009521484375,53.78567561143326,52.59764236335491,52.92659935225034,107564000.0,,,,,,,,,,,,,,,
2018-10-10,51.20372009277344,53.56795305429234,51.13035612450343,53.357325953618734,167962400.0,,,,,,,,,,,,,,,
2018-10-11,50.751708984375,51.946842063882,50.24762591104082,50.76827690881467,212497600.0,,,,,,,,,,,,,,,
2018-10-12,52.56452941894531,52.74675854920177,51.31733076126888,52.16457361864242,161351600.0,,,,,,,,,,,,,,,
2018-10-15,51.44038772583008,52.498257597389845,51.41908920493388,52.33969592325769,123164000.0,,,,,,,,,,,,,,,
2018-10-16,52.573978424072266,52.77277542057539,51.29838211796035,51.81193350238024,116736000.0,,,,,,,,,,,,,,,
2018-10-17,52.3468017578125,52.68995787681102,51.90897951592736,52.609494380714914,91541600.0,,,,,,,,,,,,,,,
2018-10-18,51.12325668334961,52.00363152598924,50.40854299687499,51.55870989702403,130325200.0,,,,,,,,,,,,,,,
2018-10-19,51.90187072753906,52.363356709270114,51.45694905738672,51.60604591730856,132314800.0,,,,,,,,,,,,,,,
2018-10-22,52.21900177001953,52.860351642227485,51.81431539209317,52.01547412607482,115168400.0,,,,,,,,,,,,,,,
2018-10-23,52.71124649047852,52.83431062152317,50.810868215917154,51.07829499747305,155071200.0,,,,,,,,,,,,,,,
2018-10-24,50.90316390991211,53.066234694184615,50.77300027621806,52.68048161214551,163702000.0,,,,,,,,,,,,,,,
2018-10-25,52.0178337097168,52.39175669137161,51.296020473330685,51.523215509312536,119423200.0,,,,,,,,,,,,,,,
2018-10-26,51.18952560424805,52.11013226419927,50.33044920447651,51.09485949880697,189033600.0,,,,,,,,,,,,,,,
2018-10-29,50.22869110107422,51.99180637497226,48.77323076308927,51.87347644234632,183742000.0,,,,,,,,,,,,,,,
2018-10-30,50.47954559326172,50.92446364569008,49.52580670807782,49.97072476050618,146640000.0,,,,,,,,,,,,,,,
2018-10-31,51.79537582397461,52.17166412540072,51.26525645066455,51.32679032387525,153435600.0,,,,,,,,,,,,,,,
2018-11-01,52.59055709838867,52.62368933605675,51.31022632288804,51.84034573672041,233292800.0,,,,,,,,,,,,,,,
2018-11-02,49.1021842956543,50.56237512577773,48.61703088459364,49.59207191479913,365314800.0,,,,,,,,,,,,,,,
2018-11-05,47.7082633972168,48.37091177031548,46.898887056991256,48.34961324821186,264654800.0,,,,,,,,,,,,,,,
2018-11-06,48.22417831420898,48.449004447935366,47.731925396254766,47.78635615026074,127531600.0,,,,,,,,,,,,,,,
2018-11-07,49.68674850463867,49.71278123977247,48.30938967512039,48.74484305268231,133697600.0,,,,,,,,,,,,,,,
2018-11-08,49.51337432861328,49.90047339465784,49.10014807772856,49.86722555541948,101450400.0,,,,,,,,,,,,,,,
2018-11-09,48.55867385864258,48.92440003499794,48.031455613431376,48.81515870418388,137463200.0,,,,,,,,,,,,,,,
2018-11-12,46.11256790161133,47.46148768342371,46.02232223478906,47.25962352039764,204542000.0,,,,,,,,,,,,,,,
2018-11-13,45.651851654052734,46.82740454065561,45.46661319307252,45.50936248146768,187531600.0,,,,,,,,,,,,,,,
2018-11-14,44.36231994628906,46.186207990732846,44.15570496756784,46.04846587949984,243204000.0,,,,,,,,,,,,,,,
2018-11-15,45.457122802734375,45.59011416840596,44.38606035126789,44.739915225013526,185915200.0,,,,,,,,,,,,,,,
2018-11-16,45.96058654785156,46.30256638175238,44.99402206817327,45.241005490578,147713200.0,,,,,,,,,,,,,,,
2018-11-19,44.139068603515625,45.288497903512194,43.9324573152548,45.122258727684965,167701200.0,,,,,,,,,,,,,,,
2018-11-20,42.03019332885742,43.096504796148025,41.6810892663004,42.36029811179492,271300800.0,,,,,,,,,,,,,,,
2018-11-21,41.98270034790039,42.81152632280583,41.92807967940144,42.68328208090455,124496800.0,,,,,,,,,,,,,,,
