Date,Close,High,Low,Open,Volume,"('Close', 'TLT')","('High', 'TLT')","('Low', 'TLT')","('Open', 'TLT')","('Volume', 'TLT')","('Close', 'TLT').1","('High', 'TLT').1","('Low', 'TLT').1","('Open', 'TLT').1","('Volume', 'TLT').1","('Close', 'TLT')","('High', 'TLT')","('Low', 'TLT')","('Open', 'TLT')","('Volume', 'TLT')"
2018-03-23,95.63411712646484,95.74553194073862,95.19641780514704,95.24416527650664,7250400.0,,,,,,,,,,,,,,,
2018-03-26,95.26803588867188,95.85694361218953,95.23620221825853,95.49882544542989,8237900.0,,,,,,,,,,,,,,,
2018-03-27,96.28672790527344,96.39018889377446,95.34765549996165,95.3635753774176,9168500.0,,,,,,,,,,,,,,,
2018-03-28,96.54137420654295,96.8039974931794,96.2548771796038,96.65278904239118,7412500.0,,,,,,,,,,,,,,,
2018-03-29,97.01087951660156,97.3212501755609,96.7005088576422,96.72438258961584,9694300.0,,,,,,,,,,,,,,,
2018-04-02,97.20230102539062,97.5851155301928,96.62808839513256,96.77961393932851,12036500.0,,,,,,,,,,,,,,,
2018-04-03,96.45263671875,96.88330077598272,96.3649085172046,96.78759562394308,9855000.0,,,,,,,,,,,,,,,
2018-04-04,96.25324249267578,96.8673337355656,96.181462117225,96.77960554591996,6654300.0,,,,,,,,,,,,,,,
2018-04-05,95.53547668457033,95.91828510168804,95.51952278448952,95.78270737415176,7603700.0,,,,,,,,,,,,,,,
2018-04-06,96.58025360107422,96.6201322755618,95.87843395636531,96.22934682103548,8831200.0,,,,,,,,,,,,,,,
2018-04-09,96.73975372314452,96.73975372314452,95.98210156680268,96.21338447234088,6307500.0,,,,,,,,,,,,,,,
2018-04-10,96.5643081665039,96.80356196544297,96.32504828293324,96.66000725222688,6046000.0,,,,,,,,,,,,,,,
2018-04-11,96.9072265625,97.21028375353532,96.7158162564067,97.1783820358531,5901300.0,,,,,,,,,,,,,,,
2018-04-12,96.19743347167967,96.55631716016651,96.02995401141044,96.53239239221816,6622800.0,,,,,,,,,,,,,,,
2018-04-13,96.42072296142578,96.60415020747595,96.1017119124254,96.11765972679208,4964000.0,,,,,,,,,,,,,,,
2018-04-16,96.45263671875,96.4765614856023,95.84651625842648,95.88639492626729,4491300.0,,,,,,,,,,,,,,,
2018-04-17,96.7158203125,96.96305711374823,96.35693662162744,96.43668787686238,5590400.0,,,,,,,,,,,,,,,
2018-04-18,95.94222259521484,96.77164291794546,95.92626869402936,96.73177033424273,8138400.0,,,,,,,,,,,,,,,
2018-04-19,95.16061401367188,95.32809341253072,94.7538748537984,95.24036523913392,9875800.0,,,,,,,,,,,,,,,
2018-04-20,94.47476959228516,95.00910964907702,94.4508448262542,94.81770543619923,7579400.0,,,,,,,,,,,,,,,
2018-04-23,94.4987335205078,94.60241566245018,94.17175144152652,94.37113268725231,7073200.0,,,,,,,,,,,,,,,
2018-04-24,94.06803131103516,94.46679364145012,93.91650576302608,94.2753894265474,8190800.0,,,,,,,,,,,,,,,
2018-04-25,93.43798828125,93.82877364504,93.26253188965408,93.63736943813085,6603800.0,,,,,,,,,,,,,,,
2018-04-26,94.09195709228516,94.2115809172601,93.78091689346044,93.89257593782033,6528600.0,,,,,,,,,,,,,,,
2018-04-27,94.81771850585938,94.86556804451683,94.45883479666628,94.482759565995,5401800.0,,,,,,,,,,,,,,,
2018-04-30,94.98516845703124,95.3520290035342,94.85756769872243,94.9692206439786,8321100.0,,,,,,,,,,,,,,,
2018-05-01,94.64310455322266,94.9867903948954,94.49923336687444,94.93084082787362,7979200.0,,,,,,,,,,,,,,,
2018-05-02,94.53913116455078,95.0107110007567,94.52314819802038,94.82687334642932,4644000.0,,,,,,,,,,,,,,,
2018-05-03,94.96279907226562,95.3624405208964,94.85889449091768,94.98677658349634,6345300.0,,,,,,,,,,,,,,,
2018-05-04,95.10668182373048,95.29851413303462,94.7070403264148,95.29851413303462,4283500.0,,,,,,,,,,,,,,,
2018-05-07,94.95480346679688,95.13064056856496,94.90684234991092,95.09068008554482,3647800.0,,,,,,,,,,,,,,,
2018-05-08,94.86688995361328,95.11466570280936,94.55517010848124,94.75499083474766,6091200.0,,,,,,,,,,,,,,,
2018-05-09,94.29940795898438,94.65108832088607,94.29940795898438,94.41130708750472,7832500.0,,,,,,,,,,,,,,,
2018-05-10,95.0587158203125,95.0986824046478,94.59513027341926,94.75499051271586,7101500.0,,,,,,,,,,,,,,,
2018-05-11,95.29854583740234,95.4024504659756,94.97083677351796,95.37047840378828,4273400.0,,,,,,,,,,,,,,,
2018-05-14,94.79496002197266,95.10667989571604,94.78696548473572,94.9548202764854,4996200.0,,,,,,,,,,,,,,,
2018-05-15,93.71589660644533,93.97966136106416,93.27628868208058,93.96367229215468,12901000.0,,,,,,,,,,,,,,,
2018-05-16,93.35626983642578,93.93974309275244,93.34827529786008,93.85182146266824,6518000.0,,,,,,,,,,,,,,,
2018-05-17,92.88467407226562,93.3722371763252,92.78875791968098,93.22037145924416,7330300.0,,,,,,,,,,,,,,,
2018-05-18,93.68395233154295,93.7478964300457,93.12445671475616,93.12445671475616,9606500.0,,,,,,,,,,,,,,,
2018-05-21,93.73190307617188,93.81982468308702,93.47613279188542,93.62000395792434,4448500.0,,,,,,,,,,,,,,,
2018-05-22,93.58808135986328,93.79589673128967,93.39625506980312,93.7479416832866,4700700.0,,,,,,,,,,,,,,,
2018-05-23,94.2674331665039,94.4033098046059,94.04363491597238,94.1155674544811,9634000.0,,,,,,,,,,,,,,,
2018-05-24,95.0187530517578,95.16262422388006,94.8269268549431,94.8668934408834,8204100.0,,,,,,,,,,,,,,,
2018-05-25,95.6102523803711,95.78608955061124,95.49035868853508,95.5622912448088,8482800.0,,,,,,,,,,,,,,,
2018-05-29,97.704345703125,97.92814395252748,96.25764552088398,96.54538786955716,21668100.0,,,,,,,,,,,,,,,
2018-05-30,97.04891204833984,97.09687316100116,96.50539952317882,96.7132147499284,11616300.0,,,,,,,,,,,,,,,
2018-05-31,96.88907623291016,97.49653295764934,96.67326643028484,97.16082949779272,10769900.0,,,,,,,,,,,,,,,
2018-06-01,96.37718200683594,96.7056463565005,96.01666519900058,96.27302985442738,8718800.0,,,,,,,,,,,,,,,
2018-06-04,95.68016815185548,96.24897692365838,95.6321016988681,96.22494369716468,7156500.0,,,,,,,,,,,,,,,
2018-06-05,95.90447998046876,96.2649966903271,95.8323803058254,96.10476500409656,5635900.0,,,,,,,,,,,,,,,
2018-06-06,95.12738800048828,95.41579896863244,94.87102337460622,95.3997788536088,7813300.0,,,,,,,,,,,,,,,
2018-06-07,96.04867553710938,96.5293583218037,95.07929685618208,95.08730996772071,13238300.0,,,,,,,,,,,,,,,
2018-06-08,95.76026153564452,96.01662608664124,95.68816187077655,95.7842947572672,6790600.0,,,,,,,,,,,,,,,
2018-06-11,95.5839614868164,95.64805412024934,95.28754375355652,95.39168969872756,6844200.0,,,,,,,,,,,,,,,
2018-06-12,95.60806274414062,95.70420176271574,95.2475521208589,95.27959846038394,6048200.0,,,,,,,,,,,,,,,
2018-06-13,95.56000518798828,95.8484161583516,95.0392628185981,95.69619755948906,8834700.0,,,,,,,,,,,,,,,
2018-06-14,96.35311889648438,96.37715823418289,95.72022358467954,95.9605619517384,10078800.0,,,,,,,,,,,,,,,
2018-06-15,96.44125366210938,97.01006246230686,96.3771670923318,96.80177041415423,7992800.0,,,,,,,,,,,,,,,
2018-06-18,96.35311889648438,96.58545026319108,96.16886009296064,96.5213636993038,4893700.0,,,,,,,,,,,,,,,
2018-06-19,96.91393280029295,97.12223096764276,96.69762151937192,96.91393280029295,6133300.0,,,,,,,,,,,,,,,
2018-06-20,96.0647201538086,96.76972129886676,96.05670704073566,96.7536950727209,6879100.0,,,,,,,,,,,,,,,
2018-06-21,96.56941986083984,96.7376585335195,96.31305529596418,96.42521441108394,7235800.0,,,,,,,,,,,,,,,
2018-06-22,96.56140899658205,96.63351477924492,96.1848721961104,96.20890541959352,4082500.0,,,,,,,,,,,,,,,
2018-06-25,96.77771759033205,97.02606904249568,96.64953225230347,96.66555847566372,8363700.0,,,,,,,,,,,,,,,
2018-06-26,96.91393280029295,96.96199925729108,96.66558128951635,96.75370108994132,5450000.0,,,,,,,,,,,,,,,
2018-06-27,97.82723236083984,97.88331193152634,97.37859579534783,97.53882139381932,8173400.0,,,,,,,,,,,,,,,
2018-06-28,97.85125732421876,97.9393832295988,97.60290583390092,97.84324421130758,7109500.0,,,,,,,,,,,,,,,
2018-06-29,97.51478576660156,98.13967414237008,97.4587061972945,97.87529641040196,11164700.0,,,,,,,,,,,,,,,
2018-07-02,97.43851470947266,97.7596976930182,97.3903394060604,97.7516664337642,9662000.0,,,,,,,,,,,,,,,
2018-07-03,97.96041107177734,97.98449871728204,97.58302162272558,97.58302162272558,3808800.0,,,,,,,,,,,,,,,
2018-07-05,98.24140167236328,98.38593360944918,97.96840030567417,98.00854432227756,3860400.0,,,,,,,,,,,,,,,
2018-07-06,98.56262969970705,98.69913044573867,98.34583475754232,98.56262969970705,4679900.0,,,,,,,,,,,,,,,
2018-07-09,97.92829895019533,98.12903751137382,97.88012365585,98.01662440719824,5952700.0,,,,,,,,,,,,,,,
2018-07-10,97.92025756835938,98.06478956250676,97.80784447580632,97.85602589122485,5759700.0,,,,,,,,,,,,,,,
2018-07-11,98.29766845703124,98.40205644150797,98.0326920555902,98.32175610697035,6869100.0,,,,,,,,,,,,,,,
2018-07-12,98.28965759277344,98.3378328996451,98.07285645973838,98.0969441131742,4824700.0,,,,,,,,,,,,,,,
2018-07-13,98.53849792480467,98.65894222809273,98.33775946134185,98.45017251079688,4079000.0,,,,,,,,,,,,,,,
2018-07-16,98.1290283203125,98.19326612412604,97.67134468873572,98.1290283203125,5517100.0,,,,,,,,,,,,,,,
2018-07-17,97.94432830810548,98.27353625144136,97.88009052002194,98.1932420793633,3764300.0,,,,,,,,,,,,,,,
2018-07-18,97.55089569091795,97.99252291352995,97.4706015030032,97.97646040031468,6330000.0,,,,,,,,,,,,,,,
2018-07-19,98.169189453125,98.3217465966682,97.77573745532531,97.79983122898936,6166700.0,,,,,,,,,,,,,,,
2018-07-20,96.9647445678711,97.63119185449834,96.91656315330415,97.62316672378218,10469500.0,,,,,,,,,,,,,,,
2018-07-23,95.76830291748048,96.65958218035212,95.69604001154306,96.65958218035212,11571800.0,,,,,,,,,,,,,,,
2018-07-24,96.0975341796875,96.20994724868456,95.6639382881047,95.7763513571018,9053500.0,,,,,,,,,,,,,,,
2018-07-25,95.94498443603516,96.56326252840884,95.76030842219636,96.3705491321592,7357900.0,,,,,,,,,,,,,,,
2018-07-26,95.76032257080078,96.25815026953232,95.68002837352678,96.12164952156104,6821100.0,,,,,,,,,,,,,,,
2018-07-27,95.92091369628906,96.25012787835637,95.872738401764,96.23406536281152,4542000.0,,,,,,,,,,,,,,,
2018-07-30,95.59170532226562,95.88076934056387,95.5274675124094,95.5435239018461,7111200.0,,,,,,,,,,,,,,,
2018-07-31,96.11360931396484,96.24208491848331,96.0011962230382,96.18587837302,6797400.0,,,,,,,,,,,,,,,
2018-08-01,95.3306121826172,95.63641474108434,95.01676041110468,95.19380625959904,13312600.0,,,,,,,,,,,,,,,
2018-08-02,95.46739196777344,95.55591486778408,95.20182940749044,95.45934889668078,4451100.0,,,,,,,,,,,,,,,
2018-08-03,95.94219970703124,95.99853190491324,95.6122495910445,95.62834801315311,6162400.0,,,,,,,,,,,,,,,
2018-08-06,95.99855041503906,96.44115887238304,95.9824519898264,96.19973775194548,4200200.0,,,,,,,,,,,,,,,
2018-08-07,95.49959564208984,95.84563807829012,95.4191219419909,95.78930587424588,5346900.0,,,,,,,,,,,,,,,
2018-08-08,95.59613037109376,95.7892684037301,95.45127531167964,95.49151521586307,5640900.0,,,,,,,,,,,,,,,
2018-08-09,96.4009017944336,96.43309249733004,95.8617213353526,95.95024423338069,7144100.0,,,,,,,,,,,,,,,
2018-08-10,97.10104370117188,97.41489540536816,96.79523506854522,96.86766569091706,8457900.0,,,,,,,,,,,,,,,
2018-08-13,96.89987182617188,97.13324373383809,96.73891827291038,96.77110898356268,7923200.0,,,,,,,,,,,,,,,
2018-08-14,96.68258666992188,97.02057992426312,96.59406375001105,97.0044876387113,4251200.0,,,,,,,,,,,,,,,
2018-08-15,97.24592590332033,97.47930399333954,97.02864624144112,97.10107688856844,7649800.0,,,,,,,,,,,,,,,
2018-08-16,97.2378158569336,97.3182895229537,96.79520148420228,97.22171743988127,5400400.0,,,,,,,,,,,,,,,
2018-08-17,97.35855865478516,97.6885026264474,97.17346364159732,97.44707541615873,3537600.0,,,,,,,,,,,,,,,
2018-08-20,98.01042938232422,98.10700151986548,97.80924203392624,97.88971574533532,5603700.0,,,,,,,,,,,,,,,
2018-08-21,97.6804656982422,97.80117931856554,97.43099538539045,97.67242262603712,4695000.0,,,,,,,,,,,,,,,
2018-08-22,98.06674194335938,98.21964626222255,97.84141314066584,98.17940634470612,5309600.0,,,,,,,,,,,,,,,
2018-08-23,98.21965789794922,98.28403317795268,98.00237214121842,98.1794179756657,5328700.0,,,,,,,,,,,,,,,
2018-08-24,98.41280364990234,98.4449943622757,97.76900168193649,97.87362303208752,6092200.0,,,,,,,,,,,,,,,
2018-08-27,97.84944915771484,98.07478408391178,97.79311696110284,98.0023534655541,6407400.0,,,,,,,,,,,,,,,
2018-08-28,97.26199340820312,97.44708229470692,97.11713829975476,97.37465781035746,4929300.0,,,,,,,,,,,,,,,
2018-08-29,97.39075469970705,97.49537603504798,97.06885990104178,97.3263794238238,5613300.0,,,,,,,,,,,,,,,
2018-08-30,97.5999755859375,97.74483067801734,97.43902821240378,97.62411707799268,5302900.0,,,,,,,,,,,,,,,
2018-08-31,97.37464141845705,98.11500911933874,97.28611852598765,98.09086762861952,9677500.0,,,,,,,,,,,,,,,
2018-09-04,96.81168365478516,96.86814277650618,96.5858471679011,96.75522453306414,18343600.0,,,,,,,,,,,,,,,
2018-09-05,96.55358123779295,96.70683005829252,96.42453445756908,96.59391181800314,9422600.0,,,,,,,,,,,,,,,
2018-09-06,96.90847778320312,97.11011839192656,96.53745980158196,96.5939189258812,9566000.0,,,,,,,,,,,,,,,
2018-09-07,96.08578491210938,96.30356022518896,95.97286665850638,96.24710109838746,11212600.0,,,,,,,,,,,,,,,
2018-09-10,96.4406509399414,96.46484682360936,96.11802479934435,96.11802479934435,6386400.0,,,,,,,,,,,,,,,
2018-09-11,95.70670318603516,96.11804560459132,95.65830525464143,96.04545793787544,5440000.0,,,,,,,,,,,,,,,
2018-09-12,95.93250274658205,96.11800859247867,95.90023952260418,96.02122507412592,3347200.0,,,,,,,,,,,,,,,
2018-09-13,96.0776824951172,96.44063298974538,95.9647642899626,96.25512099351675,4833000.0,,,,,,,,,,,,,,,
2018-09-14,95.61795043945312,95.90831332121314,95.4163098912076,95.50503222472211,5579500.0,,,,,,,,,,,,,,,
2018-09-17,95.61795043945312,95.83571952398256,95.2711284503276,95.31952021276054,5433000.0,,,,,,,,,,,,,,,
2018-09-18,94.6178207397461,95.23080980618744,94.49684131851198,95.22274246024452,10182300.0,,,,,,,,,,,,,,,
2018-09-19,94.05321502685548,94.45649611138754,93.71446039270798,94.45649611138754,13379600.0,,,,,,,,,,,,,,,
2018-09-20,94.48878479003906,94.60977037870606,93.94032212118692,94.02904447597057,8657300.0,,,,,,,,,,,,,,,
2018-09-21,94.44842529296876,94.5936067242039,94.23871741372226,94.2629194469121,6173800.0,,,,,,,,,,,,,,,
2018-09-24,94.2064971923828,94.58557637717044,94.1419707191318,94.15809926065296,5505500.0,,,,,,,,,,,,,,,
2018-09-25,94.1097183227539,94.1581101064747,93.883881793945,93.94840827462863,6650900.0,,,,,,,,,,,,,,,
2018-09-26,94.77107238769533,94.83559885001048,94.0935629941325,94.3113321124685,9512700.0,,,,,,,,,,,,,,,
2018-09-27,94.83556365966795,94.8920227548481,94.4484111830186,94.56132937337888,5758500.0,,,,,,,,,,,,,,,
2018-09-28,94.58552551269533,95.10173086752484,94.54520110378571,95.05333296182152,12807700.0,,,,,,,,,,,,,,,
2018-10-01,93.89116668701172,94.4408526203886,93.86691683466243,94.3034326788712,22442400.0,,,,,,,,,,,,,,,
2018-10-02,94.46508026123048,94.68333504836308,94.2549046447764,94.31148967605569,8266900.0,,,,,,,,,,,,,,,
2018-10-03,92.82418060302734,94.06097308536846,92.34724396676084,93.9882173213604,20829200.0,,,,,,,,,,,,,,,
2018-10-04,92.16940307617188,92.46849914083646,91.91881290978117,92.25832336114485,16207400.0,,,,,,,,,,,,,,,
2018-10-05,91.3771514892578,91.92683735616808,91.03764126280616,91.66007667796752,18096500.0,,,,,,,,,,,,,,,
2018-10-08,91.06999969482422,91.43375986353502,91.05382901288128,91.33675427380167,5855900.0,,,,,,,,,,,,,,,
2018-10-09,91.99153900146484,92.03195337512824,91.40143240673994,91.4580174637156,11530800.0,,,,,,,,,,,,,,,
2018-10-10,91.74089050292967,91.81364620178388,91.17504025542014,91.45796537917492,15290100.0,,,,,,,,,,,,,,,
2018-10-11,92.85647583007812,93.08281603431396,91.98344404176164,92.1531991949385,16086800.0,,,,,,,,,,,,,,,
2018-10-12,92.53313446044922,92.96965037546975,92.37954381424524,92.46846406548876,6794100.0,,,,,,,,,,,,,,,
2018-10-15,92.49270629882812,92.81605207967296,92.38762154115938,92.6867174677197,7146300.0,,,,,,,,,,,,,,,
2018-10-16,92.70289611816406,92.73523131791026,92.28255085608087,92.46847054548564,4762300.0,,,,,,,,,,,,,,,
2018-10-17,92.1531982421875,92.79180447885506,92.13703372804122,92.68671971863432,5880700.0,,,,,,,,,,,,,,,
2018-10-18,92.12088012695312,92.46847583497248,91.78945510338626,91.84604016435178,5728800.0,,,,,,,,,,,,,,,
2018-10-19,91.91878509521484,92.11279012767248,91.67628034646998,92.0319552114242,10892400.0,,,,,,,,,,,,,,,
2018-10-22,91.79753875732422,92.21789023127153,91.77328889677138,92.11279927913,3244200.0,,,,,,,,,,,,,,,
2018-10-23,92.08851623535156,92.97771241662905,92.02384585230774,92.76754292269736,10330700.0,,,,,,,,,,,,,,,
2018-10-24,92.78375244140624,92.816087648613,92.34723639508042,92.44424201670066,16008000.0,,,,,,,,,,,,,,,
2018-10-25,92.39566040039062,92.75133502981438,92.33907537975698,92.58966530437674,12613200.0,,,,,,,,,,,,,,,
2018-10-26,92.9534683227539,93.22022904385362,92.791798522437,92.90496861612034,18582500.0,,,,,,,,,,,,,,,
2018-10-29,92.74332427978516,92.97774370441556,92.36339336068674,92.8322383772568,7679900.0,,,,,,,,,,,,,,,
2018-10-30,92.28253173828124,92.58970682127088,92.16935547896142,92.36336663724614,9939500.0,,,,,,,,,,,,,,,
2018-10-31,91.81371307373048,92.12088826506404,91.51461705802777,91.94304772423054,8706400.0,,,,,,,,,,,,,,,
2018-11-01,91.89878845214844,92.020332027821,91.43689813548268,91.4450031012867,6100200.0,,,,,,,,,,,,,,,
2018-11-02,90.7562026977539,91.77721170914084,90.67517161037176,91.70427940290392,11314800.0,,,,,,,,,,,,,,,
2018-11-05,91.11276245117188,91.33154704267118,91.03983013248762,91.14517612811191,4760200.0,,,,,,,,,,,,,,,
2018-11-06,91.05603790283205,91.34775480609794,91.02362422666064,91.24240881297176,3159900.0,,,,,,,,,,,,,,,
2018-11-07,91.1775894165039,91.8906779899432,91.08845952710112,91.72051081190256,9313100.0,,,,,,,,,,,,,,,
2018-11-08,91.1694564819336,91.5422043773854,91.08842540592664,91.53409941510228,6905100.0,,,,,,,,,,,,,,,
2018-11-09,91.85015106201172,91.97170080172924,91.33964957393006,91.36395828541824,6465300.0,,,,,,,,,,,,,,,
2018-11-12,92.44979858398438,92.62807073049228,92.3039462993258,92.33635379662066,6840000.0,,,,,,,,,,,,,,,
2018-11-13,92.39305877685548,92.39305877685548,91.95548964079454,92.14186053536196,6525800.0,,,,,,,,,,,,,,,
2018-11-14,92.44979858398438,92.79823791153784,91.80964850483652,91.95550697177234,8690800.0,,,,,,,,,,,,,,,
2018-11-15,92.40928649902344,92.8144482219152,92.1175695639592,92.73341711379229,7879600.0,,,,,,,,,,,,,,,
2018-11-16,92.9440689086914,93.03320495560104,92.31201779953246,92.5389073072023,9236700.0,,,,,,,,,,,,,,,
2018-11-19,93.20339965820312,93.20339965820312,92.70910804585624,92.70910804585624,7027200.0,,,,,,,,,,,,,,,
2018-11-20,93.23577880859376,93.55990930208654,93.13043902567546,93.38163722155176,6332600.0,,,,,,,,,,,,,,,
2018-11-21,93.20339965820312,93.26012205190048,92.81444786778634,93.098059836273,4951100.0,,,,,,,,,,,,,,,
2018-11-23,93.30062866210938,93.8030313573932,93.2601100222904,93.73009904217432,3027900.0,,,,,,,,,,,,,,,
